Date,Message
2023-06-11T04:00:00.000-00:00,";25,741.33;25,914.741;26,462.574;27,012.313;-0.669;-2.726;-4.705;-1.124;-0.542;-0.241;-2.07;-2.035"
2023-06-11T08:00:00.000-00:00,";25,796.06;25,893.162;26,438.77;27,000.211;-0.375;-2.431;-4.46;-0.807;-0.501;-0.233;-2.064;-2.079"
2023-06-11T12:00:00.000-00:00,";25,751.36;25,867.38;26,414.219;26,987.785;-0.449;-2.509;-4.581;-0.661;-0.483;-0.231;-2.07;-2.125"
2023-06-11T16:00:00.000-00:00,";26,030.89;25,897.109;26,400.529;26,978.264;0.517;-1.4;-3.512;-0.409;-0.441;-0.221;-1.907;-2.141"
2023-06-11T20:00:00.000-00:00,";25,925.55;25,902.28;26,383.566;26,967.789;0.09;-1.736;-3.865;-0.196;-0.399;-0.212;-1.824;-2.166"
2023-06-12T00:00:00.000-00:00,";25,791.29;25,882.1;26,362.413;26,956.082;-0.351;-2.166;-4.321;-0.126;-0.379;-0.208;-1.822;-2.202"
2023-06-12T04:00:00.000-00:00,";25,802.98;25,867.715;26,342.433;26,944.609;-0.25;-2.048;-4.237;-0.098;-0.364;-0.206;-1.802;-2.235"
2023-06-12T08:00:00.000-00:00,";25,988.83;25,889.736;26,329.804;26,935.098;0.383;-1.295;-3.513;0.086;-0.32;-0.195;-1.671;-2.247"
2023-06-12T12:00:00.000-00:00,";25,824.63;25,877.898;26,311.763;26,924.049;-0.206;-1.851;-4.083;-0.074;-0.336;-0.201;-1.649;-2.274"
2023-06-12T16:00:00.000-00:00,";25,824.23;25,868.14;26,294.351;26,913.106;-0.17;-1.788;-4.046;-0.132;-0.338;-0.203;-1.621;-2.299"
2023-06-12T20:00:00.000-00:00,";25,905.19;25,874.877;26,280.452;26,903.077;0.117;-1.428;-3.709;-0.028;-0.311;-0.197;-1.543;-2.314"
2023-06-13T00:00:00.000-00:00,";26,063.85;25,909.235;26,272.716;26,894.726;0.597;-0.795;-3.089;0.161;-0.265;-0.185;-1.383;-2.313"
2023-06-13T04:00:00.000-00:00,";26,073.92;25,939.178;26,265.616;26,886.559;0.519;-0.73;-3.022;0.191;-0.244;-0.18;-1.243;-2.309"
2023-06-13T08:00:00.000-00:00,";26,191.81;25,985.111;26,262.98;26,879.646;0.795;-0.271;-2.559;0.414;-0.185;-0.165;-1.058;-2.294"
2023-06-13T12:00:00.000-00:00,";25,759.54;25,944.098;26,245;26,868.501;-0.711;-1.85;-4.127;0.294;-0.188;-0.166;-1.147;-2.321"
2023-06-13T16:00:00.000-00:00,";25,902.84;25,936.597;26,232.78;26,858.892;-0.13;-1.258;-3.56;0.239;-0.181;-0.164;-1.129;-2.331"
2023-06-13T20:00:00.000-00:00,";25,934.25;25,936.17;26,222.119;26,849.692;-0.007;-1.098;-3.41;0.104;-0.193;-0.167;-1.09;-2.337"
2023-06-14T00:00:00.000-00:00,";25,985.07;25,945.061;26,213.653;26,841.088;0.154;-0.872;-3.189;0.023;-0.198;-0.169;-1.025;-2.338"
2023-06-14T04:00:00.000-00:00,";25,897.72;25,936.454;26,202.369;26,831.702;-0.149;-1.163;-3.481;-0.187;-0.231;-0.178;-1.015;-2.345"
2023-06-14T08:00:00.000-00:00,";25,975.71;25,943.591;26,194.274;26,823.184;0.124;-0.834;-3.159;-0.002;-0.193;-0.169;-0.957;-2.345"
2023-06-14T12:00:00.000-00:00,";25,986.75;25,951.438;26,186.863;26,814.862;0.136;-0.764;-3.088;0.057;-0.175;-0.164;-0.899;-2.342"
2023-06-14T16:00:00.000-00:00,";25,874.59;25,937.466;26,175.71;26,805.506;-0.242;-1.15;-3.473;0.005;-0.177;-0.165;-0.91;-2.35"
2023-06-14T20:00:00.000-00:00,";25,128.6;25,790.399;26,138.313;26,788.82;-2.566;-3.863;-6.197;-0.596;-0.287;-0.195;-1.331;-2.428"
2023-06-15T00:00:00.000-00:00,";25,065.35;25,658.572;26,099.993;26,771.671;-2.312;-3.964;-6.374;-1.071;-0.391;-0.224;-1.691;-2.509"
2023-06-15T04:00:00.000-00:00,";24,983.8;25,535.886;26,060.129;26,753.881;-2.162;-4.13;-6.616;-1.572;-0.512;-0.258;-2.012;-2.593"
2023-06-15T08:00:00.000-00:00,";25,014.97;25,441.174;26,022.802;26,736.579;-1.675;-3.873;-6.439;-1.966;-0.626;-0.292;-2.235;-2.67"
2023-06-15T12:00:00.000-00:00,";24,959.95;25,353.679;25,984.843;26,718.901;-1.553;-3.944;-6.583;-2.251;-0.729;-0.323;-2.429;-2.747"
2023-06-15T16:00:00.000-00:00,";25,455.49;25,372.19;25,965.938;26,706.33;0.328;-1.966;-4.684;-1.622;-0.659;-0.308;-2.287;-2.772"
2023-06-15T20:00:00.000-00:00,";25,598.49;25,413.335;25,952.814;26,695.306;0.729;-1.365;-4.109;-0.956;-0.564;-0.285;-2.079;-2.781"
2023-06-16T00:00:00.000-00:00,";25,561.74;25,440.318;25,938.848;26,684.027;0.477;-1.454;-4.206;-0.374;-0.465;-0.261;-1.922;-2.793"
2023-06-16T04:00:00.000-00:00,";25,537.01;25,457.898;25,924.496;26,672.614;0.311;-1.495;-4.258;0.066;-0.378;-0.239;-1.8;-2.805"
2023-06-16T08:00:00.000-00:00,";25,474.51;25,460.919;25,908.425;26,660.692;0.053;-1.675;-4.449;0.423;-0.294;-0.218;-1.727;-2.822"
2023-06-16T12:00:00.000-00:00,";25,840.01;25,529.844;25,905.982;26,652.526;1.215;-0.255;-3.049;0.621;-0.231;-0.201;-1.452;-2.801"
2023-06-16T16:00:00.000-00:00,";26,382.43;25,684.86;25,922.998;26,649.839;2.716;1.772;-1.003;1.068;-0.115;-0.17;-0.919;-2.727"
2023-06-16T20:00:00.000-00:00,";26,345;25,804.885;25,938.069;26,646.806;2.093;1.569;-1.133;1.433;-0.003;-0.139;-0.513;-2.66"
2023-06-17T00:00:00.000-00:00,";26,262.16;25,888.026;25,949.644;26,642.978;1.445;1.204;-1.429;1.69;0.097;-0.111;-0.237;-2.602"
2023-06-17T04:00:00.000-00:00,";26,593.57;26,016.307;25,972.641;26,642.487;2.219;2.391;-0.184;2.181;0.248;-0.068;0.168;-2.514"
2023-06-17T08:00:00.000-00:00,";26,507.76;26,105.662;25,991.753;26,641.146;1.54;1.985;-0.501;2.255;0.331;-0.043;0.438;-2.438"
2023-06-17T12:00:00.000-00:00,";26,410.82;26,161.145;26,006.719;26,638.854;0.954;1.554;-0.856;1.854;0.323;-0.041;0.594;-2.373"
2023-06-17T16:00:00.000-00:00,";26,475.3;26,218.264;26,023.454;26,637.227;0.98;1.736;-0.608;1.602;0.329;-0.036;0.749;-2.304"
2023-06-17T20:00:00.000-00:00,";26,516.99;26,272.578;26,041.081;26,636.031;0.93;1.828;-0.447;1.485;0.352;-0.026;0.889;-2.234"
2023-06-18T00:00:00.000-00:00,";26,548.45;26,322.737;26,059.201;26,635.159;0.857;1.877;-0.326;1.178;0.333;-0.028;1.011;-2.162"
2023-06-18T04:00:00.000-00:00,";26,584.98;26,370.417;26,077.979;26,634.66;0.814;1.944;-0.187;1.014;0.332;-0.024;1.121;-2.09"
2023-06-18T08:00:00.000-00:00,";26,500;26,393.978;26,093.051;26,633.32;0.402;1.56;-0.501;0.89;0.332;-0.021;1.153;-2.029"
2023-06-18T12:00:00.000-00:00,";26,562.09;26,424.544;26,109.802;26,632.611;0.521;1.732;-0.265;0.787;0.332;-0.017;1.205;-1.963"
2023-06-18T16:00:00.000-00:00,";26,650;26,465.536;26,129.095;26,632.784;0.697;1.994;0.065;0.734;0.338;-0.012;1.288;-1.891"
2023-06-18T20:00:00.000-00:00,";26,339.97;26,442.706;26,136.626;26,629.871;-0.389;0.778;-1.089;0.456;0.297;-0.02;1.171;-1.852"
2023-06-19T00:00:00.000-00:00,";26,403.36;26,435.552;26,146.153;26,627.617;-0.122;0.984;-0.842;0.247;0.261;-0.026;1.107;-1.808"
2023-06-19T04:00:00.000-00:00,";26,428.01;26,434.181;26,156.219;26,625.631;-0.023;1.039;-0.742;0.152;0.242;-0.029;1.063;-1.763"
2023-06-19T08:00:00.000-00:00,";26,447.73;26,436.644;26,166.63;26,623.861;0.042;1.074;-0.662;0.046;0.218;-0.033;1.032;-1.717"
2023-06-19T12:00:00.000-00:00,";26,444;26,437.982;26,176.536;26,622.071;0.023;1.022;-0.669;-0.104;0.182;-0.04;0.999;-1.674"
2023-06-19T16:00:00.000-00:00,";26,682.28;26,482.399;26,194.598;26,622.67;0.755;1.862;0.224;0.15;0.222;-0.027;1.099;-1.608"
2023-06-19T20:00:00.000-00:00,";26,844.35;26,548.209;26,217.804;26,624.876;1.115;2.39;0.824;0.426;0.274;-0.01;1.26;-1.529"
2023-06-20T00:00:00.000-00:00,";26,896.52;26,611.538;26,242.044;26,627.579;1.071;2.494;1.01;0.671;0.328;0.007;1.408;-1.448"
2023-06-20T04:00:00.000-00:00,";26,832.44;26,651.702;26,263.129;26,629.617;0.678;2.168;0.762;0.813;0.369;0.022;1.48;-1.376"
2023-06-20T08:00:00.000-00:00,";26,907.99;26,698.3;26,286.16;26,632.387;0.785;2.366;1.035;0.985;0.419;0.039;1.568;-1.3"
2023-06-20T12:00:00.000-00:00,";27,071.93;26,766.233;26,314.223;26,636.761;1.142;2.879;1.634;1.072;0.457;0.053;1.718;-1.211"
2023-06-20T16:00:00.000-00:00,";27,982.77;26,987.421;26,373.814;26,650.154;3.688;6.101;5;1.654;0.595;0.095;2.327;-1.037"
2023-06-20T20:00:00.000-00:00,";28,307.99;27,227.525;26,442.892;26,666.65;3.968;7.053;6.155;2.315;0.765;0.147;2.967;-0.839"
2023-06-21T00:00:00.000-00:00,";28,711.15;27,497.275;26,523.901;26,686.993;4.415;8.246;7.585;3.173;0.993;0.215;3.67;-0.611"
2023-06-21T04:00:00.000-00:00,";28,872.28;27,747.276;26,607.772;26,708.737;4.054;8.511;8.101;3.929;1.224;0.287;4.283;-0.378"
2023-06-21T08:00:00.000-00:00,";28,930;27,962.316;26,690.709;26,730.839;3.461;8.39;8.227;4.469;1.431;0.353;4.764;-0.15"
2023-06-21T12:00:00.000-00:00,";29,851.58;28,305.819;26,803.597;26,761.891;5.461;11.372;11.545;4.885;1.63;0.419;5.605;0.156"
2023-06-21T16:00:00.000-00:00,";30,112.03;28,634.221;26,921.755;26,795.226;5.161;11.85;12.378;5.166;1.811;0.482;6.361;0.472"
2023-06-21T20:00:00.000-00:00,";29,993.89;28,881.433;27,031.474;26,827.053;3.852;10.959;11.805;5.034;1.914;0.525;6.844;0.762"
2023-06-22T00:00:00.000-00:00,";30,296.01;29,138.629;27,148.065;26,861.57;3.972;11.595;12.786;5.014;2.031;0.572;7.332;1.067"
2023-06-22T04:00:00.000-00:00,";30,100.75;29,313.56;27,253.518;26,893.801;2.685;10.447;11.924;4.832;2.109;0.61;7.559;1.338"
2023-06-22T08:00:00.000-00:00,";29,928;29,425.277;27,349.035;26,923.992;1.708;9.43;11.157;3.955;2.035;0.606;7.592;1.579"
2023-06-22T12:00:00.000-00:00,";29,850.65;29,502.617;27,438.378;26,953.113;1.18;8.792;10.75;3.033;1.919;0.589;7.523;1.8"
2023-06-22T16:00:00.000-00:00,";30,213.11;29,631.798;27,537.476;26,985.551;1.962;9.716;11.96;2.598;1.872;0.591;7.605;2.045"
2023-06-22T20:00:00.000-00:00,";29,884.92;29,677.82;27,621.313;27,014.4;0.698;8.195;10.626;1.85;1.743;0.569;7.445;2.247"
2023-06-23T00:00:00.000-00:00,";30,007.96;29,737.845;27,706.551;27,044.187;0.908;8.306;10.959;1.447;1.662;0.559;7.331;2.449"
2023-06-23T04:00:00.000-00:00,";29,931.99;29,773.144;27,786.031;27,072.921;0.534;7.723;10.561;1.182;1.598;0.553;7.151;2.634"
2023-06-23T08:00:00.000-00:00,";30,140.87;29,840.004;27,870.132;27,103.448;1.008;8.148;11.207;1.144;1.574;0.558;7.068;2.829"
2023-06-23T12:00:00.000-00:00,";31,238;30,094.185;27,990.413;27,144.588;3.801;11.602;15.08;1.56;1.645;0.589;7.516;3.116"
2023-06-23T16:00:00.000-00:00,";30,880.87;30,237.218;28,093.644;27,181.765;2.129;9.921;13.609;1.885;1.71;0.62;7.63;3.355"
2023-06-23T20:00:00.000-00:00,";30,688.5;30,319.27;28,186.317;27,216.658;1.218;8.877;12.756;1.955;1.732;0.638;7.567;3.563"
2023-06-24T00:00:00.000-00:00,";30,730.01;30,393.95;28,277.163;27,251.617;1.106;8.674;12.764;2.085;1.768;0.66;7.486;3.763"
2023-06-24T04:00:00.000-00:00,";30,567.58;30,425.519;28,358.964;27,284.611;0.467;7.788;12.032;1.962;1.754;0.668;7.287;3.938"
2023-06-24T08:00:00.000-00:00,";30,684.38;30,472.585;28,442.014;27,318.44;0.695;7.884;12.321;1.257;1.613;0.64;7.139;4.113"
2023-06-24T12:00:00.000-00:00,";30,398.71;30,459.153;28,511.896;27,349.089;-0.198;6.618;11.151;0.734;1.489;0.616;6.83;4.252"
2023-06-24T16:00:00.000-00:00,";30,627.84;30,489.823;28,587.466;27,381.714;0.453;7.137;11.855;0.563;1.423;0.606;6.655;4.403"
2023-06-24T20:00:00.000-00:00,";30,527.43;30,496.661;28,656.75;27,413.014;0.101;6.528;11.361;0.338;1.342;0.592;6.421;4.537"
2023-06-25T00:00:00.000-00:00,";30,748.46;30,542.442;28,731.454;27,446.203;0.675;7.02;12.032;0.384;1.313;0.592;6.303;4.683"
2023-06-25T04:00:00.000-00:00,";30,723.78;30,575.413;28,802.609;27,478.815;0.485;6.67;11.809;0.337;1.268;0.587;6.155;4.818"
2023-06-25T08:00:00.000-00:00,";30,716.03;30,600.98;28,870.945;27,511.027;0.376;6.391;11.65;0.466;1.259;0.592;5.992;4.943"
2023-06-25T12:00:00.000-00:00,";30,585.16;30,598.103;28,932.167;27,541.615;-0.042;5.713;11.051;0.355;1.206;0.584;5.758;5.049"
2023-06-25T16:00:00.000-00:00,";30,429.78;30,567.499;28,985.653;27,570.353;-0.451;4.982;10.371;0.232;1.148;0.574;5.457;5.133"
2023-06-25T20:00:00.000-00:00,";30,462.66;30,548.437;29,038.404;27,599.132;-0.281;4.905;10.375;0.02;1.068;0.557;5.2;5.215"
2023-06-26T00:00:00.000-00:00,";30,296.36;30,502.605;29,083.331;27,625.97;-0.676;4.171;9.666;-0.238;0.975;0.536;4.88;5.275"
2023-06-26T04:00:00.000-00:00,";30,404.29;30,484.73;29,130.508;27,653.615;-0.264;4.373;9.947;-0.38;0.899;0.518;4.649;5.341"
2023-06-26T08:00:00.000-00:00,";30,322.89;30,455.304;29,173.093;27,680.175;-0.435;3.941;9.547;-0.467;0.833;0.503;4.395;5.393"
2023-06-26T12:00:00.000-00:00,";30,419.62;30,448.816;29,217.612;27,707.433;-0.096;4.114;9.789;-0.388;0.8;0.497;4.214;5.45"
2023-06-26T16:00:00.000-00:00,";30,243.97;30,411.571;29,254.267;27,732.672;-0.551;3.383;9.055;-0.448;0.743;0.484;3.956;5.487"
2023-06-26T20:00:00.000-00:00,";30,267.99;30,385.466;29,290.472;27,757.899;-0.387;3.337;9.043;-0.384;0.712;0.478;3.738;5.521"
2023-06-27T00:00:00.000-00:00,";30,371.57;30,382.939;29,329.082;27,783.906;-0.037;3.554;9.314;-0.334;0.682;0.471;3.593;5.561"
2023-06-27T04:00:00.000-00:00,";30,411.22;30,388.081;29,367.73;27,810.049;0.076;3.553;9.353;-0.221;0.667;0.469;3.474;5.601"
2023-06-27T08:00:00.000-00:00,";30,729.1;30,450.085;29,416.35;27,839.094;0.916;4.463;10.381;0.004;0.68;0.475;3.514;5.666"
2023-06-27T12:00:00.000-00:00,";30,498.74;30,458.931;29,455.007;27,865.558;0.131;3.543;9.45;0.156;0.686;0.479;3.408;5.704"
2023-06-27T16:00:00.000-00:00,";30,648.03;30,493.313;29,497.615;27,893.244;0.507;3.9;9.876;0.355;0.707;0.488;3.376;5.752"
2023-06-27T20:00:00.000-00:00,";30,692.44;30,529.518;29,540.287;27,921.097;0.534;3.9;9.926;0.482;0.72;0.494;3.349;5.799"
2023-06-28T00:00:00.000-00:00,";30,452.75;30,515.56;29,572.875;27,946.288;-0.206;2.975;8.969;0.42;0.699;0.49;3.188;5.82"
2023-06-28T04:00:00.000-00:00,";30,186.13;30,455.664;29,594.777;27,968.575;-0.885;1.998;7.929;0.018;0.607;0.465;2.909;5.814"
2023-06-28T08:00:00.000-00:00,";30,310.73;30,429.312;29,620.347;27,991.88;-0.39;2.331;8.284;-0.097;0.561;0.453;2.731;5.818"
2023-06-28T12:00:00.000-00:00,";30,411.06;30,425.993;29,648.587;28,015.951;-0.049;2.572;8.549;-0.221;0.512;0.44;2.622;5.828"
2023-06-28T16:00:00.000-00:00,";30,100;30,366.722;29,664.709;28,036.688;-0.878;1.467;7.359;-0.533;0.421;0.414;2.366;5.807"
2023-06-28T20:00:00.000-00:00,";30,077.41;30,314.12;29,679.448;28,056.994;-0.781;1.341;7.201;-0.66;0.36;0.396;2.138;5.783"
2023-06-29T00:00:00.000-00:00,";30,176;30,289.007;29,697.182;28,078.078;-0.373;1.612;7.472;-0.547;0.346;0.392;1.993;5.766"
2023-06-29T04:00:00.000-00:00,";30,340.29;30,298.331;29,720.15;28,100.588;0.138;2.087;7.97;-0.43;0.337;0.388;1.945;5.763"
2023-06-29T08:00:00.000-00:00,";30,670.94;30,366.078;29,754.107;28,126.163;1.004;3.081;9.048;-0.197;0.356;0.393;2.057;5.788"
2023-06-29T12:00:00.000-00:00,";30,478.8;30,386.573;29,779.989;28,149.573;0.304;2.347;8.274;0.065;0.389;0.403;2.037;5.792"
2023-06-29T16:00:00.000-00:00,";30,584.99;30,422.649;29,808.739;28,173.806;0.534;2.604;8.558;0.358;0.436;0.416;2.059;5.803"
2023-06-29T20:00:00.000-00:00,";30,447.31;30,427.133;29,831.545;28,196.428;0.066;2.064;7.983;0.456;0.452;0.422;1.997;5.799"
2023-06-30T00:00:00.000-00:00,";30,745.05;30,484.936;29,864.17;28,221.787;0.853;2.95;8.941;0.616;0.485;0.431;2.079;5.82"
2023-06-30T04:00:00.000-00:00,";30,765.09;30,535.873;29,896.346;28,247.094;0.751;2.906;8.914;0.559;0.478;0.43;2.139;5.839"
2023-06-30T08:00:00.000-00:00,";30,910.01;30,603.898;29,932.548;28,273.59;1;3.266;9.325;0.715;0.512;0.441;2.243;5.868"
2023-06-30T12:00:00.000-00:00,";30,067.72;30,506.411;29,937.376;28,291.442;-1.438;0.435;6.278;0.275;0.432;0.418;1.901;5.818"
2023-06-30T16:00:00.000-00:00,";30,372.36;30,482.038;29,952.911;28,312.148;-0.36;1.4;7.277;0.18;0.407;0.41;1.767;5.795"
2023-06-30T20:00:00.000-00:00,";30,472;30,480.213;29,971.45;28,333.639;-0.027;1.67;7.547;-0.015;0.359;0.396;1.697;5.78"
2023-07-01T00:00:00.000-00:00,";30,398.01;30,465.267;29,986.684;28,354.18;-0.221;1.372;7.208;-0.231;0.302;0.379;1.596;5.758"
2023-07-01T04:00:00.000-00:00,";30,459.88;30,464.288;30,003.584;28,375.132;-0.014;1.521;7.347;-0.456;0.237;0.359;1.535;5.739"
2023-07-01T08:00:00.000-00:00,";30,523.02;30,474.966;30,022.135;28,396.504;0.158;1.668;7.489;-0.103;0.283;0.371;1.508;5.725"
2023-07-01T12:00:00.000-00:00,";30,572.58;30,492.714;30,041.794;28,418.157;0.262;1.767;7.581;0.035;0.297;0.374;1.501;5.713"
2023-07-01T16:00:00.000-00:00,";30,609.51;30,513.95;30,062.07;28,439.961;0.313;1.821;7.629;0.111;0.302;0.375;1.503;5.704"
2023-07-01T20:00:00.000-00:00,";30,585.9;30,527.032;30,080.778;28,461.314;0.193;1.679;7.465;0.203;0.314;0.378;1.484;5.69"
2023-07-02T00:00:00.000-00:00,";30,509.31;30,523.81;30,096.083;28,481.692;-0.048;1.373;7.119;0.195;0.308;0.376;1.421;5.668"
2023-07-02T04:00:00.000-00:00,";30,513.01;30,521.846;30,110.973;28,501.904;-0.029;1.335;7.056;0.154;0.296;0.371;1.365;5.645"
2023-07-02T08:00:00.000-00:00,";30,544.74;30,526.009;30,126.464;28,522.231;0.061;1.388;7.091;0.109;0.282;0.366;1.326;5.625"
2023-07-02T12:00:00.000-00:00,";30,498.01;30,520.918;30,139.734;28,541.89;-0.075;1.189;6.854;0.023;0.258;0.358;1.265;5.598"
2023-07-02T16:00:00.000-00:00,";30,557.74;30,527.613;30,154.663;28,561.949;0.099;1.337;6.988;0.002;0.246;0.354;1.237;5.576"
2023-07-02T20:00:00.000-00:00,";30,617.03;30,543.87;30,171.176;28,582.397;0.24;1.478;7.118;0.066;0.25;0.354;1.235;5.559"
2023-07-03T00:00:00.000-00:00,";30,756.65;30,582.558;30,192.086;28,604.031;0.569;1.87;7.526;0.199;0.269;0.358;1.293;5.552"
2023-07-03T04:00:00.000-00:00,";30,667.19;30,597.945;30,209.054;28,624.56;0.226;1.517;7.136;0.236;0.274;0.359;1.287;5.535"
2023-07-03T08:00:00.000-00:00,";30,625.22;30,602.904;30,223.917;28,644.467;0.073;1.328;6.915;0.269;0.279;0.359;1.254;5.514"
2023-07-03T12:00:00.000-00:00,";31,068.64;30,687.584;30,254.085;28,668.589;1.242;2.692;8.372;0.524;0.33;0.373;1.433;5.53"
2023-07-03T16:00:00.000-00:00,";31,255.84;30,790.903;30,289.862;28,694.332;1.51;3.189;8.927;0.809;0.393;0.392;1.654;5.56"
2023-07-03T20:00:00.000-00:00,";31,156.2;30,857.321;30,320.803;28,718.829;0.969;2.755;8.487;0.898;0.426;0.401;1.769;5.578"
2023-07-04T00:00:00.000-00:00,";31,195.69;30,918.842;30,352.049;28,743.474;0.895;2.78;8.531;1.049;0.473;0.415;1.867;5.596"
2023-07-04T04:00:00.000-00:00,";30,911.41;30,917.491;30,372.026;28,765.045;-0.02;1.776;7.462;1.028;0.49;0.421;1.796;5.587"
2023-07-04T08:00:00.000-00:00,";31,067.99;30,944.854;30,396.882;28,787.96;0.398;2.208;7.92;0.838;0.472;0.416;1.803;5.589"
2023-07-04T12:00:00.000-00:00,";30,964.37;30,948.403;30,417.149;28,809.616;0.052;1.799;7.479;0.512;0.42;0.402;1.747;5.58"
2023-07-04T16:00:00.000-00:00,";30,696.84;30,902.664;30,427.138;28,828.394;-0.666;0.886;6.481;0.147;0.351;0.382;1.563;5.546"
2023-07-04T20:00:00.000-00:00,";30,766.51;30,877.909;30,439.259;28,847.679;-0.361;1.075;6.652;-0.132;0.287;0.363;1.441;5.517"
2023-07-05T00:00:00.000-00:00,";30,868.71;30,876.236;30,454.596;28,867.789;-0.024;1.36;6.931;-0.133;0.272;0.357;1.384;5.497"
2023-07-05T04:00:00.000-00:00,";30,774.25;30,857.693;30,466.013;28,886.759;-0.27;1.012;6.534;-0.282;0.227;0.343;1.286;5.467"
2023-07-05T08:00:00.000-00:00,";30,404.3;30,775.258;30,463.809;28,901.859;-1.205;-0.195;5.198;-0.559;0.153;0.32;1.022;5.404"
2023-07-05T12:00:00.000-00:00,";30,356.11;30,699.049;30,459.962;28,916.329;-1.117;-0.341;4.979;-0.659;0.108;0.305;0.785;5.338"
2023-07-05T16:00:00.000-00:00,";30,431.95;30,650.486;30,458.962;28,931.41;-0.713;-0.089;5.187;-0.737;0.065;0.29;0.629;5.28"
2023-07-05T20:00:00.000-00:00,";30,504.81;30,623.999;30,460.599;28,947.065;-0.389;0.145;5.381;-0.817;0.02;0.275;0.536;5.229"
2023-07-06T00:00:00.000-00:00,";30,490.85;30,599.79;30,461.68;28,962.426;-0.356;0.096;5.277;-0.836;-0.014;0.262;0.453;5.177"
2023-07-06T04:00:00.000-00:00,";30,803.19;30,636.772;30,473.876;28,980.742;0.543;1.081;6.288;-0.45;0.033;0.273;0.535;5.152"
2023-07-06T08:00:00.000-00:00,";30,846.55;30,674.914;30,487.186;28,999.308;0.56;1.179;6.37;-0.079;0.089;0.287;0.616;5.131"
2023-07-06T12:00:00.000-00:00,";30,407.01;30,626.204;30,484.323;29,013.315;-0.716;-0.254;4.804;-0.079;0.083;0.283;0.465;5.07"
2023-07-06T16:00:00.000-00:00,";30,309.88;30,568.69;30,478.093;29,026.216;-0.847;-0.552;4.422;-0.181;0.057;0.273;0.297;5.002"
2023-07-06T20:00:00.000-00:00,";29,895.43;30,446.279;30,457.283;29,034.865;-1.809;-1.845;2.964;-0.502;-0.014;0.25;-0.036;4.899"
2023-07-07T00:00:00.000-00:00,";30,135.4;30,389.756;30,445.787;29,045.815;-0.837;-1.019;3.751;-0.806;-0.092;0.225;-0.184;4.82"
2023-07-07T04:00:00.000-00:00,";30,007.4;30,320.237;30,430.131;29,055.383;-1.032;-1.389;3.277;-1.156;-0.187;0.193;-0.361;4.731"
2023-07-07T08:00:00.000-00:00,";30,118.7;30,283.594;30,419.008;29,065.964;-0.544;-0.987;3.622;-1.119;-0.214;0.181;-0.445;4.655"
2023-07-07T12:00:00.000-00:00,";30,390.83;30,303.091;30,418.002;29,079.146;0.29;-0.089;4.511;-0.869;-0.197;0.182;-0.378;4.604"
2023-07-07T16:00:00.000-00:00,";30,246.2;30,292.747;30,411.866;29,090.759;-0.154;-0.545;3.972;-0.504;-0.149;0.193;-0.392;4.541"
2023-07-07T20:00:00.000-00:00,";30,344.7;30,302.193;30,409.467;29,103.236;0.14;-0.213;4.266;-0.288;-0.119;0.198;-0.353;4.488"
2023-07-08T00:00:00.000-00:00,";30,274.83;30,297.218;30,404.659;29,114.894;-0.074;-0.427;3.984;-0.076;-0.084;0.205;-0.353;4.43"
2023-07-08T04:00:00.000-00:00,";30,193.36;30,278.335;30,397.112;29,125.625;-0.281;-0.67;3.666;-0.017;-0.072;0.205;-0.391;4.366"
2023-07-08T08:00:00.000-00:00,";30,201.71;30,264.403;30,390.134;29,136.332;-0.207;-0.62;3.657;-0.128;-0.092;0.197;-0.414;4.303"
2023-07-08T12:00:00.000-00:00,";30,208;30,254.148;30,383.629;29,146.995;-0.153;-0.578;3.64;-0.127;-0.093;0.193;-0.426;4.243"
2023-07-08T16:00:00.000-00:00,";30,112;30,228.303;30,373.928;29,156.597;-0.385;-0.862;3.277;-0.244;-0.117;0.183;-0.479;4.175"
2023-07-08T20:00:00.000-00:00,";30,284.63;30,238.544;30,370.739;29,167.821;0.152;-0.284;3.829;-0.194;-0.112;0.182;-0.435;4.124"
2023-07-09T00:00:00.000-00:00,";30,287.99;30,247.534;30,367.783;29,178.967;0.134;-0.263;3.801;-0.102;-0.096;0.183;-0.396;4.074"
2023-07-09T04:00:00.000-00:00,";30,265;30,250.71;30,364.113;29,189.774;0.047;-0.326;3.684;-0.045;-0.086;0.183;-0.373;4.023"
2023-07-09T08:00:00.000-00:00,";30,266.69;30,253.615;30,360.633;29,200.489;0.043;-0.309;3.651;-0.002;-0.076;0.184;-0.352;3.973"
2023-07-09T12:00:00.000-00:00,";30,349.47;30,271.043;30,360.234;29,211.922;0.259;-0.035;3.894;0.141;-0.045;0.19;-0.294;3.931"
2023-07-09T16:00:00.000-00:00,";30,242.42;30,265.839;30,356.027;29,222.176;-0.077;-0.374;3.491;0.09;-0.048;0.186;-0.297;3.88"
2023-07-09T20:00:00.000-00:00,";30,160.71;30,246.725;30,349.051;29,231.514;-0.284;-0.621;3.179;-0.003;-0.062;0.18;-0.337;3.823"
2023-07-10T00:00:00.000-00:00,";30,156.17;30,230.26;30,342.163;29,240.715;-0.245;-0.613;3.131;-0.068;-0.072;0.175;-0.369;3.767"
2023-07-10T04:00:00.000-00:00,";30,112.1;30,208.777;30,333.946;29,249.385;-0.32;-0.731;2.95;-0.148;-0.088;0.167;-0.413;3.708"
