Date,Message
2025-02-26T15:00:00.000-00:00,";87,567.53;88,109.68;90,234.544;93,840.504;-0.615;-2.956;-6.685;-0.794;-0.542;-0.33;-2.355;-3.843"
2025-02-26T16:00:00.000-00:00,";86,805.99;87,872.645;90,112.095;93,770.509;-1.214;-3.669;-7.427;-1.021;-0.594;-0.346;-2.485;-3.901"
2025-02-26T17:00:00.000-00:00,";86,051.33;87,541.497;89,967.068;93,693.701;-1.702;-4.352;-8.157;-1.224;-0.648;-0.363;-2.696;-3.977"
2025-02-26T18:00:00.000-00:00,";84,258.94;86,944.669;89,763.206;93,599.823;-3.089;-6.132;-9.98;-1.608;-0.741;-0.39;-3.14;-4.099"
2025-02-26T19:00:00.000-00:00,";83,856.99;86,383.272;89,552.27;93,502.879;-2.925;-6.36;-10.316;-2.093;-0.865;-0.427;-3.539;-4.225"
2025-02-26T20:00:00.000-00:00,";84,385.89;86,020.112;89,367.756;93,412.163;-1.9;-5.575;-9.663;-2.372;-0.961;-0.456;-3.746;-4.33"
2025-02-26T21:00:00.000-00:00,";84,610.86;85,763.884;89,197.867;93,324.588;-1.344;-5.143;-9.337;-2.4;-1.015;-0.476;-3.85;-4.422"
2025-02-26T22:00:00.000-00:00,";84,433.51;85,521.998;89,027.712;93,236.119;-1.273;-5.16;-9.441;-2.307;-1.044;-0.488;-3.938;-4.514"
2025-02-26T23:00:00.000-00:00,";84,250.09;85,290.742;88,857.082;93,146.706;-1.22;-5.185;-9.551;-1.902;-1.009;-0.484;-4.014;-4.605"
2025-02-27T00:00:00.000-00:00,";84,742.39;85,191.042;88,710.129;93,063.081;-0.527;-4.473;-8.941;-1.38;-0.94;-0.47;-3.967;-4.677"
2025-02-27T01:00:00.000-00:00,";84,763.25;85,113.261;88,569.169;92,980.495;-0.411;-4.297;-8.838;-1.054;-0.894;-0.462;-3.902;-4.744"
2025-02-27T02:00:00.000-00:00,";84,295.2;84,964.523;88,416.527;92,894.075;-0.788;-4.661;-9.257;-0.932;-0.876;-0.461;-3.904;-4.82"
2025-02-27T03:00:00.000-00:00,";85,226.32;85,012.122;88,302.591;92,817.779;0.252;-3.484;-8.179;-0.596;-0.814;-0.449;-3.726;-4.865"
2025-02-27T04:00:00.000-00:00,";85,161.93;85,039.36;88,190.425;92,741.601;0.144;-3.434;-8.173;-0.295;-0.75;-0.435;-3.573;-4.907"
2025-02-27T05:00:00.000-00:00,";85,883.13;85,192.773;88,108.021;92,673.357;0.81;-2.525;-7.327;0.002;-0.679;-0.419;-3.309;-4.926"
2025-02-27T06:00:00.000-00:00,";86,265.84;85,387.876;88,042.229;92,609.601;1.028;-2.018;-6.85;0.323;-0.595;-0.399;-3.015;-4.932"
2025-02-27T07:00:00.000-00:00,";86,272.01;85,548.628;87,979.007;92,546.54;0.846;-1.94;-6.78;0.687;-0.495;-0.374;-2.762;-4.935"
2025-02-27T08:00:00.000-00:00,";86,078.47;85,644.963;87,911.131;92,482.182;0.506;-2.085;-6.924;0.744;-0.443;-0.362;-2.578;-4.943"
2025-02-27T09:00:00.000-00:00,";86,169.81;85,740.389;87,848.941;92,419.372;0.501;-1.911;-6.762;0.824;-0.387;-0.347;-2.4;-4.945"
2025-02-27T10:00:00.000-00:00,";87,013.46;85,971.857;87,819.102;92,365.582;1.212;-0.917;-5.794;0.914;-0.328;-0.332;-2.103;-4.922"
2025-02-27T11:00:00.000-00:00,";86,698.6;86,103.992;87,779.084;92,309.194;0.691;-1.231;-6.078;0.839;-0.299;-0.324;-1.908;-4.908"
2025-02-27T12:00:00.000-00:00,";86,330.59;86,145.192;87,727.352;92,249.705;0.215;-1.592;-6.416;0.697;-0.286;-0.321;-1.803;-4.902"
2025-02-27T13:00:00.000-00:00,";86,117.57;86,140.169;87,669.86;92,188.689;-0.026;-1.771;-6.586;0.578;-0.274;-0.317;-1.745;-4.902"
2025-02-27T14:00:00.000-00:00,";84,968.65;85,927.166;87,573.388;92,116.848;-1.115;-2.974;-7.76;0.218;-0.314;-0.327;-1.88;-4.932"
2025-02-27T15:00:00.000-00:00,";85,500.84;85,849.652;87,499.369;92,051.017;-0.406;-2.284;-7.116;-0.142;-0.364;-0.341;-1.885;-4.945"
2025-02-27T16:00:00.000-00:00,";84,471.69;85,599.114;87,391.237;91,975.601;-1.317;-3.341;-8.159;-0.586;-0.442;-0.361;-2.051;-4.984"
2025-02-27T17:00:00.000-00:00,";84,597;85,416.911;87,291.443;91,902.182;-0.96;-3.087;-7.949;-0.845;-0.497;-0.377;-2.147;-5.017"
2025-02-27T18:00:00.000-00:00,";84,640;85,275.655;87,196.749;91,829.921;-0.745;-2.932;-7.83;-1.004;-0.54;-0.389;-2.203;-5.045"
2025-02-27T19:00:00.000-00:00,";84,113.98;85,064.441;87,086.65;91,753.146;-1.117;-3.413;-8.326;-1.004;-0.556;-0.395;-2.322;-5.086"
2025-02-27T20:00:00.000-00:00,";83,524.98;84,784.539;86,959.447;91,671.273;-1.486;-3.95;-8.886;-1.241;-0.617;-0.413;-2.501;-5.14"
2025-02-27T21:00:00.000-00:00,";84,409.18;84,716.292;86,868.366;91,599.014;-0.363;-2.831;-7.849;-1.031;-0.598;-0.409;-2.477;-5.165"
2025-02-27T22:00:00.000-00:00,";84,716.34;84,716.301;86,791.508;91,530.529;0;-2.391;-7.445;-0.82;-0.573;-0.404;-2.391;-5.178"
2025-02-27T23:00:00.000-00:00,";84,708.58;84,714.897;86,717.118;91,462.649;-0.007;-2.316;-7.385;-0.658;-0.55;-0.4;-2.309;-5.188"
2025-02-28T00:00:00.000-00:00,";84,258.65;84,631.943;86,629.316;91,390.968;-0.441;-2.737;-7.804;-0.508;-0.525;-0.395;-2.306;-5.21"
2025-02-28T01:00:00.000-00:00,";81,661.55;84,091.871;86,451.895;91,294.158;-2.89;-5.541;-10.551;-0.817;-0.584;-0.411;-2.73;-5.304"
2025-02-28T02:00:00.000-00:00,";80,805.5;83,494.349;86,250.238;91,189.793;-3.22;-6.313;-11.388;-1.442;-0.712;-0.447;-3.195;-5.417"
2025-02-28T03:00:00.000-00:00,";80,452.44;82,941.275;86,043.174;91,082.954;-3.001;-6.498;-11.671;-2.095;-0.862;-0.489;-3.605;-5.533"
2025-02-28T04:00:00.000-00:00,";80,410.5;82,481.134;85,842.007;90,976.76;-2.51;-6.327;-11.614;-2.637;-1.009;-0.531;-3.915;-5.644"
2025-02-28T05:00:00.000-00:00,";79,973.79;82,025.253;85,632.428;90,867.278;-2.501;-6.608;-11.988;-3.08;-1.151;-0.573;-4.212;-5.761"
2025-02-28T06:00:00.000-00:00,";79,344.56;81,537.855;85,407.861;90,752.624;-2.69;-7.099;-12.571;-3.037;-1.208;-0.593;-4.531;-5.889"
2025-02-28T07:00:00.000-00:00,";79,204.59;81,113.625;85,186.316;90,637.718;-2.354;-7.022;-12.614;-2.851;-1.234;-0.605;-4.781;-6.014"
2025-02-28T08:00:00.000-00:00,";78,975.99;80,724.964;84,964.519;90,521.681;-2.167;-7.048;-12.755;-2.672;-1.254;-0.616;-4.99;-6.139"
2025-02-28T09:00:00.000-00:00,";80,343.11;80,655.536;84,799.468;90,420.402;-0.387;-5.255;-11.145;-2.213;-1.214;-0.612;-4.887;-6.216"
2025-02-28T10:00:00.000-00:00,";80,011.02;80,538.351;84,628.452;90,316.826;-0.655;-5.456;-11.411;-1.813;-1.172;-0.606;-4.833;-6.298"
2025-02-28T11:00:00.000-00:00,";80,513.38;80,533.811;84,481.485;90,219.279;-0.025;-4.697;-10.758;-1.231;-1.085;-0.588;-4.673;-6.36"
2025-02-28T12:00:00.000-00:00,";80,779.61;80,578.502;84,349.276;90,125.352;0.25;-4.232;-10.37;-0.66;-0.983;-0.565;-4.47;-6.409"
2025-02-28T13:00:00.000-00:00,";81,512.42;80,748.305;84,247.959;90,039.651;0.946;-3.247;-9.471;0.029;-0.843;-0.533;-4.154;-6.432"
2025-02-28T14:00:00.000-00:00,";82,105.05;80,994.986;84,171.427;89,960.7;1.371;-2.455;-8.732;0.421;-0.741;-0.508;-3.774;-6.435"
2025-02-28T15:00:00.000-00:00,";84,005.05;81,542.27;84,165.485;89,901.44;3.02;-0.191;-6.559;1.247;-0.547;-0.46;-3.117;-6.38"
2025-02-28T16:00:00.000-00:00,";84,363.69;82,055.256;84,172.564;89,846.338;2.813;0.227;-6.102;1.889;-0.366;-0.413;-2.515;-6.315"
2025-02-28T17:00:00.000-00:00,";83,605.12;82,337.049;84,152.298;89,784.236;1.54;-0.65;-6.882;2.182;-0.234;-0.378;-2.157;-6.273"
2025-02-28T18:00:00.000-00:00,";84,440.97;82,719.58;84,162.607;89,731.069;2.081;0.331;-5.896;2.441;-0.101;-0.343;-1.715;-6.206"
2025-02-28T19:00:00.000-00:00,";84,449.99;83,034.2;84,172.871;89,678.521;1.705;0.329;-5.83;2.518;0.002;-0.314;-1.353;-6.139"
2025-02-28T20:00:00.000-00:00,";84,191.27;83,244.577;84,173.528;89,623.922;1.137;0.021;-6.062;2.088;0.01;-0.309;-1.104;-6.081"
2025-02-28T21:00:00.000-00:00,";84,258.37;83,428.903;84,176.558;89,570.533;0.994;0.097;-5.931;1.674;0.005;-0.307;-0.888;-6.022"
2025-02-28T22:00:00.000-00:00,";84,149.98;83,560.008;84,175.609;89,516.597;0.706;-0.03;-5.995;1.485;0.028;-0.298;-0.731;-5.966"
2025-02-28T23:00:00.000-00:00,";84,349.94;83,703.632;84,181.835;89,465.188;0.772;0.2;-5.718;1.19;0.023;-0.296;-0.568;-5.905"
2025-03-01T00:00:00.000-00:00,";83,857.92;83,731.684;84,170.267;89,409.394;0.151;-0.371;-6.209;0.84;-0.003;-0.3;-0.521;-5.86"
2025-03-01T01:00:00.000-00:00,";84,656.93;83,899.911;84,187.648;89,362.106;0.902;0.557;-5.265;0.787;0.017;-0.292;-0.342;-5.79"
2025-03-01T02:00:00.000-00:00,";85,240.46;84,143.647;84,225.248;89,321.094;1.304;1.205;-4.569;0.857;0.058;-0.278;-0.097;-5.705"
2025-03-01T03:00:00.000-00:00,";85,330.84;84,359.5;84,264.733;89,281.39;1.151;1.265;-4.425;0.957;0.106;-0.263;0.112;-5.619"
2025-03-01T04:00:00.000-00:00,";86,190.01;84,692.32;84,333.493;89,250.63;1.768;2.201;-3.429;1.181;0.18;-0.24;0.425;-5.509"
2025-03-01T05:00:00.000-00:00,";85,588.19;84,855.206;84,378.304;89,214.188;0.864;1.434;-4.064;1.342;0.247;-0.218;0.565;-5.421"
2025-03-01T06:00:00.000-00:00,";85,075.62;84,895.281;84,403.208;89,173.008;0.212;0.797;-4.595;1.186;0.256;-0.212;0.583;-5.349"
2025-03-01T07:00:00.000-00:00,";84,740.15;84,867.075;84,415.242;89,128.9;-0.15;0.385;-4.924;0.86;0.226;-0.215;0.535;-5.289"
2025-03-01T08:00:00.000-00:00,";85,303.37;84,946.402;84,446.961;89,090.835;0.42;1.014;-4.251;0.696;0.216;-0.213;0.591;-5.213"
2025-03-01T09:00:00.000-00:00,";85,380;85,025.238;84,480.283;89,053.912;0.417;1.065;-4.125;0.393;0.174;-0.22;0.645;-5.136"
2025-03-01T10:00:00.000-00:00,";84,900.01;85,002.469;84,495.274;89,012.579;-0.121;0.479;-4.62;0.174;0.139;-0.226;0.6;-5.075"
2025-03-01T11:00:00.000-00:00,";84,632.79;84,935.255;84,500.185;88,968.999;-0.356;0.157;-4.874;0.047;0.115;-0.229;0.515;-5.023"
2025-03-01T12:00:00.000-00:00,";84,758.86;84,903.183;84,509.423;88,927.107;-0.17;0.295;-4.687;0.043;0.112;-0.226;0.466;-4.968"
2025-03-01T13:00:00.000-00:00,";84,532.24;84,835.739;84,510.238;88,883.377;-0.358;0.026;-4.895;-0.13;0.075;-0.233;0.385;-4.92"
2025-03-01T14:00:00.000-00:00,";84,713.99;84,813.603;84,517.515;88,841.891;-0.117;0.232;-4.646;-0.249;0.044;-0.238;0.35;-4.867"
2025-03-01T15:00:00.000-00:00,";84,800;84,811.129;84,527.604;88,801.673;-0.013;0.322;-4.506;-0.225;0.038;-0.237;0.335;-4.813"
2025-03-01T16:00:00.000-00:00,";85,274.82;84,895.437;84,554.29;88,766.58;0.447;0.852;-3.934;-0.047;0.064;-0.228;0.403;-4.745"
2025-03-01T17:00:00.000-00:00,";85,214.7;84,953.485;84,577.876;88,731.238;0.307;0.753;-3.963;0.059;0.081;-0.22;0.444;-4.681"
2025-03-01T18:00:00.000-00:00,";85,327.57;85,021.5;84,604.651;88,697.371;0.36;0.854;-3.799;0.219;0.112;-0.209;0.493;-4.614"
2025-03-01T19:00:00.000-00:00,";85,485.41;85,105.847;84,636.107;88,665.411;0.446;1.003;-3.587;0.345;0.14;-0.199;0.555;-4.544"
2025-03-01T20:00:00.000-00:00,";85,537.73;85,184.372;84,668.307;88,634.29;0.415;1.027;-3.494;0.44;0.166;-0.188;0.61;-4.475"
2025-03-01T21:00:00.000-00:00,";86,076.86;85,346.642;84,718.613;88,608.842;0.856;1.603;-2.857;0.531;0.194;-0.178;0.741;-4.39"
2025-03-01T22:00:00.000-00:00,";86,116.35;85,486.589;84,768.532;88,584.042;0.737;1.59;-2.786;0.628;0.225;-0.166;0.847;-4.307"
2025-03-01T23:00:00.000-00:00,";86,064.53;85,591.669;84,814.818;88,558.972;0.552;1.473;-2.817;0.671;0.248;-0.156;0.916;-4.228"
2025-03-02T00:00:00.000-00:00,";86,026.62;85,670.751;84,858.096;88,533.774;0.415;1.377;-2.832;0.664;0.262;-0.148;0.958;-4.152"
2025-03-02T01:00:00.000-00:00,";86,354.93;85,795.147;84,911.555;88,512.094;0.652;1.7;-2.437;0.717;0.287;-0.138;1.041;-4.068"
2025-03-02T02:00:00.000-00:00,";85,774.01;85,791.304;84,942.357;88,484.85;-0.02;0.979;-3.064;0.521;0.264;-0.14;0.999;-4.004"
2025-03-02T03:00:00.000-00:00,";85,873.07;85,806.171;84,975.596;88,458.862;0.078;1.056;-2.923;0.374;0.244;-0.141;0.977;-3.938"
2025-03-02T04:00:00.000-00:00,";85,752.8;85,796.467;85,003.354;88,431.936;-0.051;0.882;-3.03;0.239;0.222;-0.143;0.933;-3.877"
2025-03-02T05:00:00.000-00:00,";85,957.51;85,825.747;85,037.431;88,407.315;0.154;1.082;-2.771;0.181;0.211;-0.143;0.927;-3.812"
2025-03-02T06:00:00.000-00:00,";86,277.65;85,907.912;85,081.724;88,386.124;0.43;1.406;-2.386;0.131;0.2;-0.142;0.971;-3.739"
2025-03-02T07:00:00.000-00:00,";86,232.42;85,966.913;85,122.821;88,364.694;0.309;1.304;-2.413;0.205;0.212;-0.136;0.992;-3.669"
2025-03-02T08:00:00.000-00:00,";85,754.71;85,928.331;85,145.388;88,338.724;-0.202;0.716;-2.925;0.142;0.2;-0.136;0.92;-3.615"
2025-03-02T09:00:00.000-00:00,";85,901.3;85,923.416;85,172.385;88,314.471;-0.026;0.856;-2.732;0.148;0.199;-0.133;0.882;-3.558"
2025-03-02T10:00:00.000-00:00,";86,006;85,938.431;85,202.157;88,291.501;0.079;0.943;-2.589;0.131;0.194;-0.131;0.864;-3.499"
2025-03-02T11:00:00.000-00:00,";86,105.89;85,968.878;85,234.433;88,269.754;0.159;1.022;-2.451;0.071;0.179;-0.132;0.862;-3.439"
2025-03-02T12:00:00.000-00:00,";85,986.18;85,972.024;85,261.281;88,247.032;0.016;0.85;-2.562;0.006;0.163;-0.133;0.834;-3.383"
2025-03-02T13:00:00.000-00:00,";85,710.81;85,924.531;85,277.336;88,221.796;-0.249;0.508;-2.846;-0.004;0.155;-0.132;0.759;-3.338"
2025-03-02T14:00:00.000-00:00,";85,107.45;85,775.971;85,271.268;88,190.807;-0.779;-0.192;-3.496;-0.172;0.116;-0.14;0.592;-3.31"
2025-03-02T15:00:00.000-00:00,";87,427.99;86,076.338;85,348.294;88,183.217;1.57;2.437;-0.856;0.16;0.172;-0.123;0.853;-3.215"
2025-03-02T16:00:00.000-00:00,";91,200;87,007.913;85,557.284;88,213.235;4.818;6.595;3.386;1.209;0.379;-0.064;1.696;-3.011"
2025-03-02T17:00:00.000-00:00,";94,093.75;88,296.247;85,862.157;88,271.747;6.566;9.587;6.596;2.703;0.705;0.028;2.835;-2.73"
2025-03-02T18:00:00.000-00:00,";92,794.19;89,114.055;86,109.73;88,316.747;4.13;7.763;5.07;3.712;0.976;0.108;3.489;-2.499"
2025-03-02T19:00:00.000-00:00,";93,522;89,915.499;86,374.454;88,368.54;4.011;8.275;5.832;4.826;1.294;0.202;4.1;-2.257"
2025-03-02T20:00:00.000-00:00,";94,330;90,718.136;86,658.581;88,427.858;3.981;8.852;6.675;5.393;1.535;0.277;4.685;-2.001"
2025-03-02T21:00:00.000-00:00,";94,298;91,369.02;86,931.417;88,486.268;3.206;8.474;6.568;5.012;1.606;0.31;5.105;-1.757"
2025-03-02T22:00:00.000-00:00,";94,247.4;91,892.362;87,192.702;88,543.592;2.563;8.091;6.442;4.073;1.55;0.308;5.39;-1.526"
2025-03-02T23:00:00.000-00:00,";94,270;92,324.66;87,445.463;88,600.571;2.107;7.804;6.399;3.603;1.551;0.321;5.58;-1.304"
2025-03-03T00:00:00.000-00:00,";93,314.89;92,504.702;87,655.085;88,647.48;0.876;6.457;5.265;2.88;1.483;0.316;5.533;-1.119"
2025-03-03T01:00:00.000-00:00,";93,084.64;92,610.145;87,848.998;88,691.631;0.512;5.96;4.953;2.086;1.374;0.298;5.42;-0.95"
2025-03-03T02:00:00.000-00:00,";93,318.24;92,738.89;88,044.328;88,737.667;0.625;5.99;5.162;1.499;1.28;0.284;5.332;-0.781"
2025-03-03T03:00:00.000-00:00,";92,709.98;92,733.633;88,210.958;88,777.192;-0.026;5.1;4.43;0.915;1.168;0.264;5.127;-0.638"
2025-03-03T04:00:00.000-00:00,";92,866;92,757.7;88,377.21;88,817.877;0.117;5.079;4.558;0.469;1.066;0.245;4.957;-0.496"
2025-03-03T05:00:00.000-00:00,";93,344;92,864.3;88,554.595;88,862.913;0.517;5.408;5.043;0.389;1.026;0.243;4.867;-0.347"
2025-03-03T06:00:00.000-00:00,";91,645.99;92,642.789;88,665.002;88,890.605;-1.076;3.362;3.1;0.035;0.929;0.224;4.486;-0.254"
2025-03-03T07:00:00.000-00:00,";92,363.58;92,592.024;88,797.094;88,925.162;-0.247;4.016;3.867;-0.158;0.855;0.211;4.274;-0.144"
2025-03-03T08:00:00.000-00:00,";91,477.54;92,389.39;88,892.824;88,950.559;-0.987;2.908;2.841;-0.371;0.773;0.195;3.933;-0.065"
2025-03-03T09:00:00.000-00:00,";91,847.76;92,290.912;88,998.358;88,979.387;-0.48;3.202;3.224;-0.503;0.703;0.182;3.7;0.021"
2025-03-03T10:00:00.000-00:00,";92,546.77;92,337.432;89,125.087;89,014.883;0.227;3.839;3.968;-0.567;0.644;0.171;3.604;0.124"
2025-03-03T11:00:00.000-00:00,";92,739.99;92,410.624;89,254.191;89,051.949;0.356;3.905;4.141;-0.251;0.665;0.182;3.536;0.227"
2025-03-03T12:00:00.000-00:00,";93,027.34;92,522.754;89,388.946;89,091.505;0.545;4.07;4.418;-0.075;0.667;0.187;3.506;0.334"
2025-03-03T13:00:00.000-00:00,";93,586.83;92,716.223;89,538.87;89,136.235;0.939;4.521;4.993;0.354;0.727;0.209;3.549;0.452"
2025-03-03T14:00:00.000-00:00,";89,278.88;92,091.251;89,529.585;89,137.654;-3.054;-0.28;0.158;-0.216;0.597;0.178;2.861;0.44"
2025-03-03T15:00:00.000-00:00,";90,035.37;91,717.455;89,547.649;89,146.587;-1.834;0.545;0.997;-0.671;0.474;0.148;2.423;0.45"
2025-03-03T16:00:00.000-00:00,";90,154;91,433.19;89,569.304;89,156.611;-1.399;0.653;1.119;-1.058;0.353;0.118;2.081;0.463"
2025-03-03T17:00:00.000-00:00,";90,300.01;91,227.157;89,595.401;89,167.988;-1.016;0.786;1.27;-1.4;0.231;0.086;1.821;0.479"
2025-03-03T18:00:00.000-00:00,";87,132.8;90,482.729;89,507.451;89,147.737;-3.702;-2.653;-2.26;-2.409;-0.035;0.013;1.09;0.404"
2025-03-03T19:00:00.000-00:00,";85,606;89,596.051;89,368.113;89,112.496;-4.453;-4.21;-3.935;-2.709;-0.18;-0.028;0.255;0.287"
2025-03-03T20:00:00.000-00:00,";86,074;88,955.678;89,250.466;89,082.262;-3.239;-3.559;-3.377;-3.011;-0.332;-0.072;-0.33;0.189"
2025-03-03T21:00:00.000-00:00,";85,374.33;88,304.524;89,112.033;89,045.367;-3.318;-4.194;-4.123;-3.422;-0.511;-0.125;-0.906;0.075"
2025-03-03T22:00:00.000-00:00,";86,650.96;88,003.876;89,024.137;89,021.542;-1.537;-2.666;-2.663;-3.533;-0.638;-0.164;-1.146;0.003"
2025-03-03T23:00:00.000-00:00,";86,220.61;87,679.646;88,924.011;88,993.672;-1.664;-3.04;-3.116;-3.098;-0.652;-0.173;-1.399;-0.078"
2025-03-04T00:00:00.000-00:00,";86,046.43;87,382.697;88,821.241;88,964.347;-1.529;-3.124;-3.28;-2.47;-0.612;-0.166;-1.62;-0.161"
2025-03-04T01:00:00.000-00:00,";83,380.55;86,655.034;88,626.93;88,908.786;-3.779;-5.92;-6.218;-2.586;-0.699;-0.195;-2.225;-0.317"
2025-03-04T02:00:00.000-00:00,";83,936.41;86,160.739;88,459.412;88,859.31;-2.582;-5.113;-5.54;-2.428;-0.732;-0.209;-2.599;-0.45"
2025-03-04T03:00:00.000-00:00,";83,983.72;85,764.917;88,299.566;88,810.797;-2.077;-4.888;-5.435;-2.544;-0.814;-0.237;-2.871;-0.576"
2025-03-04T04:00:00.000-00:00,";83,416.95;85,338.014;88,125.186;88,757.127;-2.251;-5.343;-6.017;-2.671;-0.898;-0.266;-3.163;-0.712"
2025-03-04T05:00:00.000-00:00,";84,273.99;85,144.555;87,987.644;88,712.518;-1.022;-4.221;-5.003;-2.561;-0.939;-0.283;-3.231;-0.817"
2025-03-04T06:00:00.000-00:00,";83,883.58;84,915.287;87,841.07;88,664.469;-1.215;-4.505;-5.392;-2.008;-0.887;-0.275;-3.331;-0.929"
2025-03-04T07:00:00.000-00:00,";83,186.4;84,600.944;87,674.832;88,609.961;-1.672;-5.119;-6.121;-1.81;-0.887;-0.281;-3.506;-1.055"
2025-03-04T08:00:00.000-00:00,";83,893.09;84,472.243;87,539.77;88,563.027;-0.686;-4.166;-5.273;-1.507;-0.86;-0.279;-3.504;-1.155"
2025-03-04T09:00:00.000-00:00,";83,748;84,340.563;87,404.349;88,515.116;-0.703;-4.183;-5.386;-1.169;-0.818;-0.273;-3.505;-1.255"
2025-03-04T10:00:00.000-00:00,";83,971.93;84,273.538;87,281.763;88,469.91;-0.358;-3.792;-5.084;-1.023;-0.802;-0.273;-3.447;-1.343"
2025-03-04T11:00:00.000-00:00,";83,937.94;84,212.521;87,162.341;88,424.816;-0.326;-3.699;-5.074;-0.828;-0.773;-0.27;-3.384;-1.428"
2025-03-04T12:00:00.000-00:00,";83,763.73;84,130.922;87,040.962;88,378.437;-0.436;-3.765;-5.222;-0.556;-0.723;-0.261;-3.343;-1.513"
2025-03-04T13:00:00.000-00:00,";82,804;83,889.664;86,889.642;88,322.97;-1.294;-4.702;-6.249;-0.69;-0.743;-0.271;-3.453;-1.623"
2025-03-04T14:00:00.000-00:00,";83,201.41;83,764.527;86,757.919;88,272.009;-0.672;-4.099;-5.744;-0.683;-0.74;-0.275;-3.45;-1.715"
2025-03-04T15:00:00.000-00:00,";82,985.06;83,622.805;86,623.174;88,219.403;-0.763;-4.2;-5.933;-0.772;-0.755;-0.283;-3.464;-1.809"
2025-03-04T16:00:00.000-00:00,";83,555.37;83,610.544;86,513.61;88,172.995;-0.066;-3.419;-5.237;-0.715;-0.744;-0.285;-3.356;-1.882"
2025-03-04T17:00:00.000-00:00,";85,443.89;83,943.88;86,475.405;88,145.839;1.787;-1.193;-3.065;-0.222;-0.65;-0.263;-2.927;-1.895"
2025-03-04T18:00:00.000-00:00,";86,764.24;84,456.673;86,485.721;88,132.092;2.732;0.322;-1.552;0.676;-0.465;-0.216;-2.346;-1.868"
2025-03-04T19:00:00.000-00:00,";88,206.19;85,138.403;86,547.166;88,132.829;3.603;1.917;0.083;1.64;-0.243;-0.158;-1.628;-1.799"
2025-03-04T20:00:00.000-00:00,";86,825.27;85,445.106;86,557.098;88,119.819;1.615;0.31;-1.469;2.179;-0.076;-0.113;-1.285;-1.773"
2025-03-04T21:00:00.000-00:00,";87,517.49;85,821.903;86,591.398;88,113.826;1.976;1.069;-0.677;2.645;0.09;-0.067;-0.889;-1.728"
2025-03-04T22:00:00.000-00:00,";87,486;86,124.466;86,623.348;88,107.579;1.581;0.996;-0.705;2.598;0.171;-0.043;-0.576;-1.685"
2025-03-04T23:00:00.000-00:00,";87,281.98;86,334.923;86,646.871;88,099.364;1.097;0.733;-0.928;2.224;0.186;-0.037;-0.36;-1.649"
2025-03-05T00:00:00.000-00:00,";86,800.36;86,419.548;86,652.353;88,086.438;0.441;0.171;-1.46;1.505;0.122;-0.053;-0.269;-1.628"
2025-03-05T01:00:00.000-00:00,";87,643.11;86,642.014;86,687.737;88,082.027;1.155;1.102;-0.498;1.401;0.151;-0.043;-0.053;-1.583"
2025-03-05T02:00:00.000-00:00,";87,466.55;86,791.93;86,715.552;88,075.903;0.777;0.866;-0.692;1.13;0.143;-0.043;0.088;-1.545"
2025-03-05T03:00:00.000-00:00,";86,843.4;86,801.288;86,720.118;88,063.639;0.049;0.142;-1.386;0.786;0.112;-0.05;0.094;-1.526"
2025-03-05T04:00:00.000-00:00,";86,915.94;86,822.134;86,727.111;88,052.219;0.108;0.218;-1.29;0.564;0.093;-0.054;0.11;-1.505"
2025-03-05T05:00:00.000-00:00,";87,145.98;86,881.015;86,742.071;88,043.202;0.305;0.466;-1.019;0.534;0.104;-0.049;0.16;-1.478"
2025-03-05T06:00:00.000-00:00,";87,490.12;86,991.761;86,768.787;88,037.699;0.573;0.831;-0.622;0.404;0.093;-0.05;0.257;-1.441"
2025-03-05T07:00:00.000-00:00,";87,619.49;87,105.894;86,799.169;88,033.537;0.59;0.945;-0.47;0.362;0.096;-0.048;0.353;-1.402"
2025-03-05T08:00:00.000-00:00,";87,760;87,224.822;86,833.484;88,030.816;0.614;1.067;-0.308;0.488;0.131;-0.037;0.451;-1.36"
2025-03-05T09:00:00.000-00:00,";88,469.01;87,451.038;86,891.896;88,035.176;1.164;1.815;0.493;0.724;0.19;-0.019;0.643;-1.299"
2025-03-05T10:00:00.000-00:00,";89,926.07;87,901.044;87,000.259;88,053.991;2.304;3.363;2.126;1.174;0.298;0.012;1.035;-1.197"
2025-03-05T11:00:00.000-00:00,";89,814.26;88,248.901;87,100.759;88,071.506;1.774;3.115;1.979;1.445;0.383;0.038;1.318;-1.102"
2025-03-05T12:00:00.000-00:00,";90,355.97;88,632.005;87,217.017;88,094.237;1.945;3.599;2.567;1.752;0.481;0.069;1.622;-0.996"
2025-03-05T13:00:00.000-00:00,";89,473.92;88,785.08;87,297.621;88,107.965;0.776;2.493;1.55;1.789;0.535;0.088;1.704;-0.92"
2025-03-05T14:00:00.000-00:00,";88,519.93;88,736.871;87,341.275;88,112.064;-0.244;1.349;0.463;1.47;0.517;0.087;1.598;-0.875"
2025-03-05T15:00:00.000-00:00,";88,344.25;88,665.485;87,377.095;88,114.374;-0.362;1.107;0.261;0.87;0.433;0.069;1.475;-0.837"
2025-03-05T16:00:00.000-00:00,";88,926.53;88,712.948;87,432.432;88,122.456;0.241;1.709;0.912;0.526;0.381;0.058;1.465;-0.783"
2025-03-05T17:00:00.000-00:00,";89,687.99;88,890.228;87,512.988;88,138.033;0.897;2.485;1.759;0.291;0.339;0.05;1.574;-0.709"
