start_idx,duration,arrival_velocity,arrival_accel,h_during,energy_slope,outcome,impact_type,dynamics_type
5358,3,-0.00448484848484852,0.02412500000000002,0.5,0.0,0.054,LENTO,TRANSITORIO
5369,3,-0.03670303030303033,0.056124999999999994,0.5,0.0,-0.391,LENTO,TRANSITORIO
5403,3,-0.27149090909090895,-0.305375,0.5,0.0,0.181,VIOLENTO,TRANSITORIO
5410,10,-0.2327272727272728,0.12124999999999997,0.5,-0.008662646920722916,0.558,VIOLENTO,TRANSITORIO
5439,4,0.2597333333333332,-0.05887499999999973,0.5,0.0,0.857,VIOLENTO,TRANSITORIO
5445,3,-0.14334545454545472,-0.033499999999999974,0.5,0.0,0.383,LENTO,TRANSITORIO
5493,3,-0.24684242424242428,0.2337499999999999,0.5,0.0,0.903,VIOLENTO,TRANSITORIO
5506,4,0.3932181818181817,-0.10412499999999997,0.5,0.0,-1.758,VIOLENTO,TRANSITORIO
5527,5,0.8434848484848486,-0.12924999999999992,0.5,0.0,-0.912,VIOLENTO,TRANSITORIO
5537,4,-0.2629939393939394,0.22424999999999995,0.5,0.0,1.056,VIOLENTO,TRANSITORIO
5576,7,-0.19649696969696964,-0.30537499999999995,0.5,-0.00900846012477632,-0.998,VIOLENTO,TRANSITORIO
5614,3,0.39506060606060595,-0.043250000000000025,0.5,0.0,1.708,VIOLENTO,TRANSITORIO
5652,4,0.3412787878787878,-0.10599999999999997,0.5,0.0,-0.802,VIOLENTO,TRANSITORIO
5685,3,-0.26160606060606073,0.312125,0.5,0.0,1.167,VIOLENTO,TRANSITORIO
5703,4,0.19139393939393945,-0.3172500000000001,0.5,0.0,1.199,VIOLENTO,TRANSITORIO
5738,5,-0.18978181818181825,0.08412500000000003,0.5,0.0,0.726,VIOLENTO,TRANSITORIO
5754,3,0.18112121212121207,-0.05437499999999999,0.5,0.0,-2.626,VIOLENTO,TRANSITORIO
5806,4,-0.2324060606060605,-0.056499999999999995,0.5,0.0,-1.336,VIOLENTO,TRANSITORIO
5836,7,0.06333939393939386,0.365125,0.5,-0.0017907805913888193,-0.683,LENTO,TRANSITORIO
5864,3,0.2004242424242425,-0.20575000000000002,0.5,0.0,0.337,VIOLENTO,TRANSITORIO
5875,3,0.018642424242424283,-0.017749999999999988,0.5,0.0,0.796,LENTO,TRANSITORIO
5884,3,-0.1523333333333333,0.13924999999999998,0.5,0.0,0.39,LENTO,TRANSITORIO
5893,6,0.477830303030303,-0.09775,0.5,-0.057416216060529705,-1.112,VIOLENTO,TRANSITORIO
5900,5,-0.3215999999999999,0.25025,0.5,0.0,0.413,VIOLENTO,TRANSITORIO
5913,3,0.08017575757575743,0.08037500000000002,0.5,0.0,-0.545,LENTO,TRANSITORIO
5920,5,0.10492727272727279,-0.16737500000000005,0.5,0.0,-0.4,LENTO,TRANSITORIO
5935,4,-0.08047272727272722,0.071125,0.5,0.0,0.778,LENTO,TRANSITORIO
5956,8,-0.14216363636363633,-0.12075000000000004,0.5,-0.029830459203910174,0.179,LENTO,TRANSITORIO
5991,3,-0.1888909090909091,-0.05925000000000001,0.5,0.0,-0.612,VIOLENTO,TRANSITORIO
6006,7,0.16227878787878783,-0.04374999999999999,0.5,-0.012907763645727809,-0.637,VIOLENTO,TRANSITORIO
6042,7,0.017866666666666732,-0.07362499999999994,0.5,0.007646443477170505,-0.954,LENTO,TRANSITORIO
6064,3,-0.08934545454545455,0.20950000000000002,0.5,0.0,-0.888,LENTO,TRANSITORIO
6082,9,-0.11108484848484854,0.22875,0.5,-0.008389324610212483,-0.658,LENTO,TRANSITORIO
6102,8,-0.10878181818181822,0.05737500000000004,0.5,-0.060425618545466984,-0.157,LENTO,TRANSITORIO
6114,4,-0.15538787878787877,0.011750000000000003,0.5,0.0,0.115,LENTO,TRANSITORIO
6125,6,-0.18417575757575758,0.1105,0.5,-0.00020410478360554597,1.012,VIOLENTO,TRANSITORIO
6165,4,0.13895757575757578,-0.012500000000000067,0.5,0.0,-2.672,LENTO,TRANSITORIO
6173,4,0.2839151515151514,-0.06625000000000004,0.5,0.0,1.01,VIOLENTO,TRANSITORIO
6206,3,-0.03606666666666667,0.07224999999999995,0.5,0.0,0.921,LENTO,TRANSITORIO
6234,7,-0.13663030303030296,-0.28862500000000013,0.5,-0.006707499095599726,1.696,LENTO,TRANSITORIO
6263,3,-0.022321212121212127,-0.113375,0.5,0.0,-0.557,LENTO,TRANSITORIO
6296,7,-0.08943030303030305,0.14512499999999998,0.5,-0.011416797317676157,-1.272,LENTO,TRANSITORIO
6352,4,-0.29973333333333335,0.48125,0.5,0.0,1.616,VIOLENTO,TRANSITORIO
6357,5,1.226151515151515,0.0913750000000002,0.5,0.0,2.869,VIOLENTO,TRANSITORIO
6363,4,-0.16729696969696967,-0.072125,0.5,0.0,0.703,VIOLENTO,TRANSITORIO
6379,4,-0.4753939393939393,0.18599999999999994,0.5,0.0,-0.989,VIOLENTO,TRANSITORIO
6413,3,0.027975757575757536,0.16637500000000008,0.5,0.0,0.535,LENTO,TRANSITORIO
6417,4,0.246969696969697,0.1307500000000001,0.5,0.0,-0.81,VIOLENTO,TRANSITORIO
6423,3,0.08144242424242425,0.008499999999999952,0.5,0.0,0.747,LENTO,TRANSITORIO
6442,4,-0.0021818181818181307,-0.12962500000000005,0.5,0.0,0.81,LENTO,TRANSITORIO
6451,4,0.23226666666666665,-0.036125000000000074,0.5,0.0,1.548,VIOLENTO,TRANSITORIO
6470,7,-0.26929696969696965,0.01674999999999996,0.5,-0.00368824680694515,-1.612,VIOLENTO,TRANSITORIO
6501,7,-0.15962424242424236,0.058125000000000066,0.5,0.031130304568838866,0.485,VIOLENTO,TRANSITORIO
6550,3,0.27504848484848454,0.305125,0.5,0.0,1.353,VIOLENTO,TRANSITORIO
6568,4,-0.002084848484848445,-0.11324999999999996,0.5,0.0,0.479,LENTO,TRANSITORIO
6612,3,0.34209090909090906,-0.12775000000000003,0.5,0.0,1.156,VIOLENTO,TRANSITORIO
6628,11,-0.28207272727272714,0.03624999999999995,0.5,0.032400516403328194,0.127,VIOLENTO,TRANSITORIO
6673,7,-0.09687878787878784,-0.016249999999999973,0.5,-0.004193623488886455,-0.213,LENTO,TRANSITORIO
6706,3,0.14286060606060608,-0.20000000000000004,0.5,0.0,-0.04,LENTO,TRANSITORIO
6715,6,0.1006787878787879,-0.041875000000000016,0.5,-0.021470965581201956,-0.323,LENTO,TRANSITORIO
6736,4,-0.14939999999999995,-0.07337499999999997,0.5,0.0,-0.267,LENTO,TRANSITORIO
6760,6,-0.056642424242424175,-0.15637500000000004,0.5,0.053233471194850064,1.25,LENTO,TRANSITORIO
6798,3,0.07452121212121217,-0.12787500000000002,0.5,0.0,-0.376,LENTO,TRANSITORIO
6842,5,-0.09687272727272728,0.05025,0.5,0.0,2.77,LENTO,TRANSITORIO
6880,3,-0.0046727272727274385,0.29537499999999994,0.5,0.0,0.242,LENTO,TRANSITORIO
6890,6,-0.12158787878787874,-0.05825000000000001,0.5,-0.02088011608735056,4.026,LENTO,TRANSITORIO
6921,7,-0.08155151515151503,0.07499999999999998,0.5,-0.0348321081259163,4.142,LENTO,TRANSITORIO
6967,10,0.3547818181818182,-0.16775,0.5,0.0071793381965996345,1.67,VIOLENTO,TRANSITORIO
7007,3,-0.1716545454545454,-0.131,0.5,0.0,0.414,VIOLENTO,TRANSITORIO
7011,3,-0.2550484848484847,-0.014874999999999992,0.5,0.0,-3.329,VIOLENTO,TRANSITORIO
7017,3,-0.16050909090909088,0.103875,0.5,0.0,-1.804,VIOLENTO,TRANSITORIO
7036,6,0.568272727272727,-0.24825000000000003,0.5,-0.03363006515180437,0.072,VIOLENTO,TRANSITORIO
7048,4,0.12969696969696967,0.05049999999999999,0.5,0.0,-0.677,LENTO,TRANSITORIO
7053,3,-0.14029090909090897,-0.129625,0.5,0.0,-0.454,LENTO,TRANSITORIO
7085,3,-0.3337454545454543,-0.030625000000000013,0.5,0.0,0.004,VIOLENTO,TRANSITORIO
7089,12,-0.25427272727272743,0.2587499999999999,0.5,-0.007382380158399888,-0.271,VIOLENTO,TRANSITORIO
7124,6,0.08594545454545459,0.144,0.5,0.016218167239966694,0.323,LENTO,TRANSITORIO
7135,3,0.12526666666666664,-0.014999999999999986,0.5,0.0,2.337,LENTO,TRANSITORIO
7176,5,0.5484424242424243,0.049375,0.5,0.0,-2.17,VIOLENTO,TRANSITORIO
7220,5,0.003799999999999957,0.10712500000000003,0.5,0.0,-1.074,LENTO,TRANSITORIO
7238,5,0.18147272727272726,0.09400000000000003,0.5,0.0,1.024,VIOLENTO,TRANSITORIO
7266,3,-0.13306060606060607,0.08587499999999999,0.5,0.0,0.142,LENTO,TRANSITORIO
7299,10,0.34519999999999995,0.10550000000000007,0.5,-0.007647018331798553,1.23,VIOLENTO,TRANSITORIO
7310,3,0.036230303030303015,0.08325000000000002,0.5,0.0,1.517,LENTO,TRANSITORIO
7366,5,0.08869090909090892,0.24374999999999994,0.5,0.0,1.05,LENTO,TRANSITORIO
7376,3,-0.10510909090909096,0.4295,0.5,0.0,0.2,LENTO,TRANSITORIO
7383,12,0.23875151515151513,0.012374999999999997,0.5,-0.017236627132304724,0.573,VIOLENTO,TRANSITORIO
7404,3,0.2764181818181816,0.24262500000000004,0.5,0.0,1.399,VIOLENTO,TRANSITORIO
7408,4,0.26476363636363637,-0.424375,0.5,0.0,-0.217,VIOLENTO,TRANSITORIO
7419,4,0.1466242424242424,0.006124999999999964,0.5,0.0,-2.499,LENTO,TRANSITORIO
7445,4,0.5931818181818179,-0.044125000000000025,0.5,0.0,0.816,VIOLENTO,TRANSITORIO
7450,5,-0.13607878787878763,-0.5557500000000001,0.5,0.0,0.388,LENTO,TRANSITORIO
7475,3,0.02193333333333326,0.25687499999999996,0.5,0.0,0.892,LENTO,TRANSITORIO
7505,3,-0.04086666666666665,-0.10862499999999999,0.5,0.0,-0.149,LENTO,TRANSITORIO
7514,5,-0.019024242424242416,0.02787500000000001,0.5,0.0,0.009,LENTO,TRANSITORIO
7533,3,-0.01767878787878785,-0.161375,0.5,0.0,1.183,LENTO,TRANSITORIO
7554,6,-0.3048424242424242,0.06287500000000001,0.5,-0.00739449758991359,-3.308,VIOLENTO,TRANSITORIO
7595,4,0.4900787878787878,0.23687499999999995,0.5,0.0,2.657,VIOLENTO,TRANSITORIO
7617,3,-0.38606060606060627,0.720875,0.5,0.0,0.217,VIOLENTO,TRANSITORIO
7627,3,0.1823454545454546,0.023249999999999993,0.5,0.0,-0.865,VIOLENTO,TRANSITORIO
7631,3,-0.4246181818181817,-0.48274999999999996,0.5,0.0,-0.671,VIOLENTO,TRANSITORIO
7641,3,-0.0801030303030303,-0.08737499999999998,0.5,0.0,-3.679,LENTO,TRANSITORIO
7682,4,-0.00027878787878783256,-0.019750000000000018,0.5,0.0,0.337,LENTO,TRANSITORIO
7690,4,-0.20921818181818178,-0.06737499999999999,0.5,0.0,0.28,VIOLENTO,TRANSITORIO
7701,3,-0.18307878787878784,0.1355,0.5,0.0,-0.535,VIOLENTO,TRANSITORIO
7718,10,-0.23307878787878786,-0.00474999999999999,0.5,0.007732417336028159,0.793,VIOLENTO,TRANSITORIO
7751,5,-0.120630303030303,0.07625000000000001,0.5,0.0,-1.975,LENTO,TRANSITORIO
7778,3,0.050557575757575746,0.14837499999999998,0.5,0.0,2.133,LENTO,TRANSITORIO
7803,4,0.20467272727272728,0.173,0.5,0.0,-4.042,VIOLENTO,TRANSITORIO
7808,4,-0.018818181818181765,-0.257625,0.5,0.0,0.185,LENTO,TRANSITORIO
7821,5,-0.19416969696969702,-0.01100000000000001,0.5,0.0,2.058,VIOLENTO,TRANSITORIO
7838,3,0.3471939393939395,-0.866125,0.5,0.0,1.897,VIOLENTO,TRANSITORIO
7853,5,-0.03821212121212119,-0.14712500000000003,0.5,0.0,-0.036,LENTO,TRANSITORIO
7874,3,-0.13610909090909093,0.08087499999999999,0.5,0.0,-0.014,LENTO,TRANSITORIO
7882,6,0.04564848484848485,-0.09925,0.5,-0.01533322469647484,-0.442,LENTO,TRANSITORIO
7918,3,-0.14082424242424232,-0.25375000000000003,0.5,0.0,0.534,LENTO,TRANSITORIO
7929,6,0.1437818181818182,-0.057874999999999996,0.5,-0.09676758458623398,0.984,LENTO,TRANSITORIO
8038,6,0.22507272727272715,0.020375000000000032,0.5,0.01668204528446735,0.579,VIOLENTO,TRANSITORIO
8055,3,0.14403636363636366,-0.11624999999999999,0.5,0.0,2.036,LENTO,TRANSITORIO
8060,3,-0.11622424242424242,0.051125000000000004,0.5,0.0,1.188,LENTO,TRANSITORIO
8075,3,0.005545454545454483,0.19249999999999998,0.5,0.0,2.115,LENTO,TRANSITORIO
8100,3,-0.31385454545454544,-0.07662500000000001,0.5,0.0,0.797,VIOLENTO,TRANSITORIO
8114,5,0.2426424242424242,0.03249999999999997,0.5,0.0,-0.213,VIOLENTO,TRANSITORIO
8143,5,-0.011460606060605989,-0.07387500000000004,0.5,0.0,0.94,LENTO,TRANSITORIO
8163,3,0.11113939393939391,0.077375,0.5,0.0,-2.255,LENTO,TRANSITORIO
8188,3,0.022921212121212148,-0.14337500000000003,0.5,0.0,1.689,LENTO,TRANSITORIO
8193,3,-0.019715151515151467,0.0012500000000000011,0.5,0.0,1.24,LENTO,TRANSITORIO
8229,7,0.07764242424242432,-0.05437499999999998,0.5,-0.000661063192363527,-1.834,LENTO,TRANSITORIO
8253,4,0.020860606060606,0.018500000000000016,0.5,0.0,-0.693,LENTO,TRANSITORIO
8258,3,0.023339393939393938,-0.05149999999999999,0.5,0.0,-1.35,LENTO,TRANSITORIO
8278,4,-0.1592666666666667,0.29800000000000004,0.5,0.0,1.352,VIOLENTO,TRANSITORIO
8301,15,-0.14019393939393934,-0.012124999999999997,0.5,-0.014511761298575227,-0.444,LENTO,PERSISTENTE
8322,3,0.029921212121212137,-0.10599999999999998,0.5,0.0,0.669,LENTO,TRANSITORIO
8344,3,-0.06876363636363629,-0.146125,0.5,0.0,-0.116,LENTO,TRANSITORIO
8349,10,-0.2319575757575757,0.006000000000000005,0.5,-0.017609639211879906,-0.437,VIOLENTO,TRANSITORIO
8395,4,-0.34071515151515136,-0.011000000000000038,0.5,0.0,0.122,VIOLENTO,TRANSITORIO
8407,3,0.2011272727272727,-0.195,0.5,0.0,0.754,VIOLENTO,TRANSITORIO
8415,3,-0.42969696969696974,0.20925,0.5,0.0,0.463,VIOLENTO,TRANSITORIO
8421,6,0.3079878787878788,-0.07387500000000002,0.5,0.03861652789892397,-0.031,VIOLENTO,TRANSITORIO
8434,5,-0.11596969696969689,-0.012500000000000039,0.5,0.0,-0.17,LENTO,TRANSITORIO
8440,3,0.0335151515151515,0.10575,0.5,0.0,-0.473,LENTO,TRANSITORIO
8458,9,0.17630303030303027,0.01599999999999996,0.5,-0.009891788487853471,0.262,VIOLENTO,TRANSITORIO
8481,4,0.2397515151515152,-0.15375000000000003,0.5,0.0,0.25,VIOLENTO,TRANSITORIO
8499,3,-0.057800000000000004,0.04050000000000001,0.5,0.0,-1.496,LENTO,TRANSITORIO
8524,4,0.01612121212121207,0.03437499999999999,0.5,0.0,-0.363,LENTO,TRANSITORIO
8557,5,0.037290909090909104,0.04350000000000001,0.5,0.0,1.043,LENTO,TRANSITORIO
8563,3,-0.07524848484848484,0.11925,0.5,0.0,0.571,LENTO,TRANSITORIO
8603,10,0.09923030303030306,0.008374999999999994,0.5,0.002860823468941756,-0.296,LENTO,TRANSITORIO
8630,4,0.04776969696969697,-0.05874999999999999,0.5,0.0,1.968,LENTO,TRANSITORIO
8646,8,0.2762909090909091,-0.045875,0.5,0.021395376999496177,-1.036,VIOLENTO,TRANSITORIO
8668,3,0.19425454545454537,-0.07200000000000005,0.5,0.0,-0.34,VIOLENTO,TRANSITORIO
8678,3,0.08350303030303029,0.02975,0.5,0.0,-0.332,LENTO,TRANSITORIO
8689,5,-0.07091515151515158,0.12162500000000001,0.5,0.0,0.298,LENTO,TRANSITORIO
8700,4,0.019169696969696955,0.18000000000000002,0.5,0.0,1.177,LENTO,TRANSITORIO
8728,3,0.07283030303030302,0.02150000000000002,0.5,0.0,0.048,LENTO,TRANSITORIO
8738,4,0.07604242424242423,0.014750000000000006,0.5,0.0,-0.126,LENTO,TRANSITORIO
8776,3,-0.06544242424242419,-0.003375000000000003,0.5,0.0,-0.037,LENTO,TRANSITORIO
8786,3,-0.03949090909090908,-0.022499999999999985,0.5,0.0,-0.36,LENTO,TRANSITORIO
8805,3,0.04676969696969694,0.07099999999999998,0.5,0.0,-0.204,LENTO,TRANSITORIO
8813,8,-0.16066666666666665,0.022500000000000006,0.5,0.005776155507941861,-0.931,VIOLENTO,TRANSITORIO
8831,3,-0.1094787878787879,-0.008625000000000008,0.5,0.0,-0.816,LENTO,TRANSITORIO
8853,10,0.011242424242424168,0.055874999999999994,0.5,-0.022212629944917486,1.416,LENTO,TRANSITORIO
8959,3,-0.34681818181818175,0.049250000000000016,0.5,0.0,-2.21,VIOLENTO,TRANSITORIO
8982,7,0.1618060606060606,-0.075375,0.5,0.008312563499641552,-0.652,VIOLENTO,TRANSITORIO
9010,3,-0.22713939393939386,-0.475625,0.5,0.0,0.535,VIOLENTO,TRANSITORIO
9039,5,-0.013999999999999891,-0.15387499999999998,0.5,0.0,-0.439,LENTO,TRANSITORIO
9061,10,0.18777575757575762,-0.01812500000000003,0.5,-0.019549606830773135,-1.098,VIOLENTO,TRANSITORIO
9073,3,0.052375757575757576,-0.047375,0.5,0.0,-2.731,LENTO,TRANSITORIO
9091,6,-0.04139999999999996,-0.04025000000000001,0.5,-0.01798212625658485,0.217,LENTO,TRANSITORIO
9106,3,0.17848484848484836,0.08012499999999995,0.5,0.0,2.251,VIOLENTO,TRANSITORIO
9160,3,-0.03930909090909088,-0.02812500000000001,0.5,0.0,-0.862,LENTO,TRANSITORIO
9169,3,-0.2710969696969696,0.012250000000000039,0.5,0.0,-1.684,VIOLENTO,TRANSITORIO
9193,3,0.4465818181818181,-0.021749999999999936,0.5,0.0,0.126,VIOLENTO,TRANSITORIO
9203,3,0.21621212121212127,-0.0008750000000000147,0.5,0.0,0.701,VIOLENTO,TRANSITORIO
9209,6,-0.0485575757575757,-0.07975,0.5,-0.012647923492261305,1.511,LENTO,TRANSITORIO
9230,11,-0.19670909090909094,0.11174999999999996,0.5,-0.02182999509005244,-0.317,VIOLENTO,TRANSITORIO
9250,3,-0.3835939393939395,0.1725,0.5,0.0,1.536,VIOLENTO,TRANSITORIO
9263,7,-0.240012121212121,-0.070375,0.5,-0.0632474829966149,-0.815,VIOLENTO,TRANSITORIO
9290,5,0.11698181818181823,-0.22275,0.5,0.0,-2.026,LENTO,TRANSITORIO
9320,4,-0.15433939393939394,-0.011875000000000004,0.5,0.0,-1.952,LENTO,TRANSITORIO
9328,3,-0.11693333333333333,-0.009250000000000001,0.5,0.0,-0.343,LENTO,TRANSITORIO
9338,6,-0.026012121212121247,0.029750000000000013,0.5,0.007736042772294849,1.293,LENTO,TRANSITORIO
9346,3,-0.12977575757575754,-0.033125,0.5,0.0,0.675,LENTO,TRANSITORIO
9361,5,0.07029090909090917,-0.20224999999999999,0.5,0.0,-0.155,LENTO,TRANSITORIO
9367,3,-0.05613333333333332,0.05437499999999999,0.5,0.0,-0.838,LENTO,TRANSITORIO
9386,5,0.016539393939393937,0.04899999999999999,0.5,0.0,-0.238,LENTO,TRANSITORIO
9400,5,-0.08872121212121206,-0.10824999999999999,0.5,0.0,-0.811,LENTO,TRANSITORIO
9406,5,0.037824242424242364,0.21024999999999996,0.5,0.0,0.153,LENTO,TRANSITORIO
9430,4,-0.12781212121212115,-0.09712499999999993,0.5,0.0,0.188,LENTO,TRANSITORIO
9476,3,-0.06566060606060604,0.07725000000000001,0.5,0.0,-0.119,LENTO,TRANSITORIO
9483,12,0.09217575757575758,-0.09012500000000001,0.5,-0.002391194933355129,0.539,LENTO,TRANSITORIO
9518,5,-0.1643454545454545,0.11274999999999998,0.5,0.0,-0.114,VIOLENTO,TRANSITORIO
9524,9,-0.18529696969696965,-0.13999999999999996,0.5,-0.018522296822047996,-0.667,VIOLENTO,TRANSITORIO
9534,3,-0.0010545454545454387,-0.08399999999999999,0.5,0.0,-1.52,LENTO,TRANSITORIO
9556,3,0.2154363636363636,-0.07900000000000001,0.5,0.0,0.057,VIOLENTO,TRANSITORIO
9560,4,0.12826060606060605,-0.11612500000000005,0.5,0.0,-0.304,LENTO,TRANSITORIO
9565,6,0.025818181818181834,-0.10175000000000003,0.5,-0.03226929270755857,-0.865,LENTO,TRANSITORIO
9587,4,0.25167272727272716,0.2539999999999999,0.5,0.0,-0.896,VIOLENTO,TRANSITORIO
9608,3,-0.19801212121212128,-0.03962500000000002,0.5,0.0,-2.778,VIOLENTO,TRANSITORIO
9626,6,0.3232424242424241,0.15274999999999997,0.5,-0.0024108633598523142,-4.343,VIOLENTO,TRANSITORIO
9653,7,1.5013575757575752,0.170875,0.5,-0.18910646223988653,-0.045,VIOLENTO,TRANSITORIO
9662,4,0.1683454545454544,0.4545,0.5,0.0,-0.731,VIOLENTO,TRANSITORIO
9711,3,-0.22771515151515156,0.21324999999999997,0.5,0.0,-1.314,VIOLENTO,TRANSITORIO
9741,3,0.04080606060606059,0.06125000000000001,0.5,0.0,-1.97,LENTO,TRANSITORIO
9769,5,0.21505454545454555,-0.22362499999999996,0.5,0.0,1.711,VIOLENTO,TRANSITORIO
9786,3,0.47169696969696967,-0.22025000000000006,0.5,0.0,-0.881,VIOLENTO,TRANSITORIO
9790,3,0.06609090909090923,-0.230125,0.5,0.0,-0.185,LENTO,TRANSITORIO
9811,5,0.10998181818181826,0.20249999999999999,0.5,0.0,-1.435,LENTO,TRANSITORIO
9842,5,0.2984060606060606,0.0027500000000000024,0.5,0.0,1.441,VIOLENTO,TRANSITORIO
9849,3,-0.25215151515151524,0.07487499999999997,0.5,0.0,-0.191,VIOLENTO,TRANSITORIO
9860,3,0.20518787878787884,-0.16775,0.5,0.0,0.329,VIOLENTO,TRANSITORIO
9898,3,0.042751515151515096,0.15725000000000003,0.5,0.0,-1.077,LENTO,TRANSITORIO
9902,7,0.2326181818181817,0.02937500000000004,0.5,-0.02584223668523942,1.66,VIOLENTO,TRANSITORIO
9952,4,0.3587878787878788,-0.05899999999999994,0.5,0.0,0.312,VIOLENTO,TRANSITORIO
9983,8,-0.12347272727272732,0.099375,0.5,0.006477315415920477,0.256,LENTO,TRANSITORIO
9992,3,0.08296969696969696,-0.057749999999999996,0.5,0.0,0.256,LENTO,TRANSITORIO
