entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,hold_bars,ema,threshold,target,stop,is_win
2022-04-26 16:00:00,38270.03,2022-04-27 04:00:00,38637.422288,target,0.9600000000000072,3,10,-1.2,0.96,1.7999999999999998,True
2022-05-05 16:00:00,36316.0,2022-05-07 20:00:00,35662.312,stop,-1.8000000000000054,13,10,-1.2,0.96,1.7999999999999998,False
2022-05-14 00:00:00,29569.89,2022-05-14 12:00:00,29037.63198,stop,-1.8000000000000036,3,10,-1.2,0.96,1.7999999999999998,False
2022-05-20 16:00:00,29291.55,2022-05-22 08:00:00,29572.74888,target,0.9599999999999997,10,10,-1.2,0.96,1.7999999999999998,True
2022-06-01 16:00:00,30126.72,2022-06-02 20:00:00,30415.936512000004,target,0.960000000000009,7,10,-1.2,0.96,1.7999999999999998,True
2022-06-07 04:00:00,29585.12,2022-06-07 12:00:00,29869.137152,target,0.9600000000000013,2,10,-1.2,0.96,1.7999999999999998,True
2022-06-22 04:00:00,20099.62,2022-06-22 08:00:00,20292.576352,target,0.9600000000000053,1,10,-1.2,0.96,1.7999999999999998,True
2022-07-05 12:00:00,19519.98,2022-07-05 16:00:00,19707.371808,target,0.9600000000000016,1,10,-1.2,0.96,1.7999999999999998,True
2022-07-18 00:00:00,21280.02,2022-07-18 04:00:00,21484.308192,target,0.96,1,10,-1.2,0.96,1.7999999999999998,True
2022-07-22 20:00:00,22684.83,2022-07-23 08:00:00,22276.503060000003,stop,-1.7999999999999954,3,10,-1.2,0.96,1.7999999999999998,False
2022-08-04 00:00:00,23095.74,2022-08-04 16:00:00,22680.01668,stop,-1.800000000000004,4,10,-1.2,0.96,1.7999999999999998,False
2022-08-09 12:00:00,23075.0,2022-08-10 12:00:00,23296.52,target,0.9600000000000019,6,10,-1.2,0.96,1.7999999999999998,True
2022-08-30 16:00:00,19947.2,2022-08-31 00:00:00,20138.693120000004,target,0.9600000000000142,2,10,-1.2,0.96,1.7999999999999998,True
2022-09-23 12:00:00,18711.86,2022-09-23 20:00:00,18891.493856,target,0.960000000000002,2,10,-1.2,0.96,1.7999999999999998,True
2022-09-27 20:00:00,19079.13,2022-09-28 12:00:00,19262.289648,target,0.960000000000004,4,10,-1.2,0.96,1.7999999999999998,True
2023-01-30 12:00:00,23178.51,2023-02-01 20:00:00,23401.023696,target,0.9600000000000078,14,10,-1.2,0.96,1.7999999999999998,True
2023-02-17 00:00:00,23838.64,2023-02-17 12:00:00,24067.490944,target,0.9600000000000068,3,10,-1.2,0.96,1.7999999999999998,True
2023-04-19 12:00:00,29260.44,2023-04-20 08:00:00,28733.75208,stop,-1.8000000000000012,5,10,-1.2,0.96,1.7999999999999998,False
2023-04-26 20:00:00,28415.29,2023-04-27 00:00:00,28688.076784,target,0.9599999999999995,1,10,-1.2,0.96,1.7999999999999998,True
2023-05-18 20:00:00,26821.28,2023-05-20 20:00:00,27078.764288,target,0.9599999999999987,12,10,-1.2,0.96,1.7999999999999998,True
2023-06-30 16:00:00,30372.36,2023-07-03 00:00:00,30663.934656,target,0.9600000000000022,14,10,-1.2,0.96,1.7999999999999998,True
2023-07-14 20:00:00,30312.01,2023-07-18 16:00:00,29766.393819999998,stop,-1.800000000000003,23,10,-1.2,0.96,1.7999999999999998,False
2023-11-16 16:00:00,35921.01,2023-11-17 00:00:00,36265.851696000005,target,0.9600000000000087,2,10,-1.2,0.96,1.7999999999999998,True
2023-12-15 16:00:00,42096.08,2023-12-16 12:00:00,42500.202368000006,target,0.9600000000000093,5,10,-1.2,0.96,1.7999999999999998,True
2024-01-03 12:00:00,43000.01,2024-01-04 12:00:00,43412.810096,target,0.9599999999999976,6,10,-1.2,0.96,1.7999999999999998,True
2024-03-05 20:00:00,63724.01,2024-03-06 04:00:00,64335.760496,target,0.9600000000000007,2,10,-1.2,0.96,1.7999999999999998,True
2024-03-14 16:00:00,69415.09,2024-03-14 20:00:00,70081.474864,target,0.96000000000001,1,10,-1.2,0.96,1.7999999999999998,True
2024-04-12 16:00:00,66843.98,2024-04-13 12:00:00,67485.682208,target,0.9600000000000037,5,10,-1.2,0.96,1.7999999999999998,True
2024-04-19 04:00:00,64547.18,2024-04-21 00:00:00,65166.832928,target,0.960000000000005,11,10,-1.2,0.96,1.7999999999999998,True
2024-05-10 16:00:00,60716.97,2024-05-12 12:00:00,61299.852912,target,0.9600000000000015,11,10,-1.2,0.96,1.7999999999999998,True
2024-05-28 04:00:00,67694.0,2024-05-28 08:00:00,68343.8624,target,0.9599999999999973,1,10,-1.2,0.96,1.7999999999999998,True
2024-07-29 20:00:00,66784.69,2024-07-31 16:00:00,65582.56558,stop,-1.800000000000011,11,10,-1.2,0.96,1.7999999999999998,False
2024-08-07 20:00:00,55134.16,2024-08-08 00:00:00,55663.447936000004,target,0.9600000000000011,1,10,-1.2,0.96,1.7999999999999998,True
2024-08-14 16:00:00,58891.13,2024-08-15 12:00:00,59456.484848,target,0.9600000000000046,5,10,-1.2,0.96,1.7999999999999998,True
2024-08-19 00:00:00,58736.85,2024-08-19 20:00:00,59300.72376,target,0.9600000000000037,5,10,-1.2,0.96,1.7999999999999998,True
2024-09-03 16:00:00,58046.0,2024-09-04 00:00:00,57001.172,stop,-1.8000000000000023,2,10,-1.2,0.96,1.7999999999999998,False
2024-10-31 16:00:00,70092.07,2024-11-03 00:00:00,68830.41274,stop,-1.8000000000000103,14,10,-1.2,0.96,1.7999999999999998,False
2024-11-14 16:00:00,89463.99,2024-11-14 20:00:00,87853.63818000001,stop,-1.7999999999999956,1,10,-1.2,0.96,1.7999999999999998,False
2024-11-25 16:00:00,94669.48,2024-11-26 08:00:00,92965.42936,stop,-1.8000000000000016,4,10,-1.2,0.96,1.7999999999999998,False
2024-12-06 00:00:00,97735.29,2024-12-06 12:00:00,98673.548784,target,0.9600000000000053,3,10,-1.2,0.96,1.7999999999999998,True
2024-12-26 12:00:00,96042.88,2024-12-27 20:00:00,94314.10816,stop,-1.8000000000000012,8,10,-1.2,0.96,1.7999999999999998,False
2025-01-07 16:00:00,96451.98,2025-01-08 16:00:00,94715.84435999999,stop,-1.8000000000000083,6,10,-1.2,0.96,1.7999999999999998,False
2025-01-20 00:00:00,101891.93,2025-01-20 04:00:00,102870.092528,target,0.9600000000000007,1,10,-1.2,0.96,1.7999999999999998,True
2025-02-21 20:00:00,96181.98,2025-02-24 12:00:00,94450.70435999999,stop,-1.8000000000000076,16,10,-1.2,0.96,1.7999999999999998,False
2025-03-03 20:00:00,86220.61,2025-03-04 00:00:00,84668.63902,stop,-1.7999999999999978,1,10,-1.2,0.96,1.7999999999999998,False
2025-03-13 16:00:00,80211.4,2025-03-13 20:00:00,80981.42943999999,target,0.9599999999999982,1,10,-1.2,0.96,1.7999999999999998,True
2025-04-03 00:00:00,83483.97,2025-04-06 16:00:00,81981.25854,stop,-1.8000000000000071,22,10,-1.2,0.96,1.7999999999999998,False
2025-04-10 16:00:00,79649.34,2025-04-11 00:00:00,80413.973664,target,0.9600000000000103,2,10,-1.2,0.96,1.7999999999999998,True
2025-08-14 16:00:00,117945.92,2025-08-18 00:00:00,115822.89344,stop,-1.799999999999999,20,10,-1.2,0.96,1.7999999999999998,False
2025-10-21 08:00:00,108580.01,2025-10-21 12:00:00,109622.378096,target,0.9600000000000053,1,10,-1.2,0.96,1.7999999999999998,True
2025-11-11 16:00:00,103126.39,2025-11-12 08:00:00,104116.403344,target,0.9600000000000062,4,10,-1.2,0.96,1.7999999999999998,True
2025-11-20 16:00:00,86921.28,2025-11-21 04:00:00,85356.69696,stop,-1.7999999999999974,3,10,-1.2,0.96,1.7999999999999998,False
2025-12-12 16:00:00,90198.22,2025-12-14 20:00:00,88574.65204,stop,-1.8000000000000003,13,10,-1.2,0.96,1.7999999999999998,False
2026-02-07 08:00:00,67972.65,2026-02-07 12:00:00,68625.18744,target,0.9600000000000001,1,10,-1.2,0.96,1.7999999999999998,True
2026-02-15 20:00:00,68832.58,2026-02-16 12:00:00,67593.59356,stop,-1.8000000000000114,4,10,-1.2,0.96,1.7999999999999998,False
2026-02-27 12:00:00,66095.4,2026-02-28 04:00:00,64905.682799999995,stop,-1.799999999999999,4,10,-1.2,0.96,1.7999999999999998,False
