entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,hold_bars,ema,threshold,target,stop,is_win
2025-12-12 16:00:00,90046.54,2025-12-13 08:00:00,90406.72615999999,target,0.39999999999999725,16,55,-0.5,0.4,0.75,True
2025-12-17 17:00:00,86427.12,2025-12-18 07:00:00,86772.82848,target,0.4000000000000013,14,55,-0.5,0.4,0.75,True
2025-12-22 20:00:00,88351.03,2025-12-23 00:00:00,88704.43412,target,0.4000000000000074,4,55,-0.5,0.4,0.75,True
2025-12-26 00:00:00,87120.0,2025-12-26 02:00:00,87468.48,target,0.3999999999999953,2,55,-0.5,0.4,0.75,True
2025-12-29 12:00:00,87397.0,2025-12-29 17:00:00,87746.588,target,0.4000000000000038,5,55,-0.5,0.4,0.75,True
2025-12-31 17:00:00,87620.82,2026-01-01 11:00:00,87971.30328000001,target,0.40000000000000036,18,55,-0.5,0.4,0.75,True
2026-01-06 18:00:00,92034.09,2026-01-06 20:00:00,92402.22636,target,0.4000000000000044,2,55,-0.5,0.4,0.75,True
2026-02-07 07:00:00,68087.14,2026-02-07 08:00:00,68359.48856,target,0.39999999999999786,1,55,-0.5,0.4,0.75,True
2026-02-09 10:00:00,68727.88,2026-02-09 12:00:00,69002.79152,target,0.39999999999999153,2,55,-0.5,0.4,0.75,True
2026-02-12 15:00:00,67134.74,2026-02-12 16:00:00,66631.22945000001,stop,-0.7499999999999877,1,55,-0.5,0.4,0.75,False
2026-02-15 14:00:00,69170.51,2026-02-15 17:00:00,68651.731175,stop,-0.7500000000000019,3,55,-0.5,0.4,0.75,False
2026-02-20 14:00:00,67069.65,2026-02-20 15:00:00,67337.9286,target,0.4000000000000076,1,55,-0.5,0.4,0.75,True
2026-02-26 17:00:00,66826.8,2026-02-26 18:00:00,67094.1072,target,0.3999999999999935,1,55,-0.5,0.4,0.75,True
2026-03-01 18:00:00,66316.83,2026-03-01 20:00:00,65819.453775,stop,-0.75,2,55,-0.5,0.4,0.75,False
2026-03-03 09:00:00,66647.98,2026-03-03 11:00:00,66914.57192,target,0.40000000000000935,2,55,-0.5,0.4,0.75,True
2026-03-12 03:00:00,69446.61,2026-03-12 07:00:00,69724.39644,target,0.3999999999999945,4,55,-0.5,0.4,0.75,True
2026-03-18 12:00:00,72361.24,2026-03-18 14:00:00,71818.5307,stop,-0.7500000000000031,2,55,-0.5,0.4,0.75,False
